start	end	text
785820	797820	anything starchy or greasy a snack on I will take the other I only have cookies
797820	804820	I end up in a popsicle I have a strawberry pop in my hand I wasn't eat
804820	812820	this it's about to melt I should probably eat it so I was strawberry pop I was craving
812820	819980	one I don't know I had I have some chicken here to me mama me me mama do
819980	821980	lay me me
822980	824980	my
825980	828980	mmm
838980	841980	mmm
841980	866980	Oh no, my hands are dirty.
866980	893980	I have a whole bottle of sodium, I'm gonna jump on the gel now, this is my way.
893980	922980	I hope they don't have a problem with chicken.
922980	932980	I was eating chicken, I'm sorry, please forgive me.
932980	935980	I was eating chicken.
935980	964980	I had a good evening, that was good, I had a good time.
964980	993980	You guys were always like, oh she sounds drunk, and I was like, you haven't heard me when I'm drunk.
993980	1011980	Fried chicken, oh I'm not really supposed to have fried chicken.
1011980	1015980	My nutritionist is gonna yell at me next week.
1016980	1026980	Have you been eating the things that I recommend to you?
1027980	1048980	You're lying, you put me lying to me, I'm so sorry.
1048980	1051980	Have you been eating those peas?
1051980	1056980	Have you been eating that white meat?
1056980	1061980	Was it white meat or red meat?
1061980	1082980	I remember.
1082980	1097980	That goes my cheat day, every day is my cheat day.
1097980	1106980	Do you wanna perish?
1106980	1113980	I like being here.
1113980	1120980	They give you that look, that questionable look.
1120980	1122980	You're joking right?
1122980	1128980	Yeah yeah yeah, it was a joke, it was a joke, it was a joke, it was a joke, it was a joke.
1128980	1144980	It was a joke, forgive me, don't write me up, please, don't write me up.
1152980	1176980	I'm eating an icy, this is an icy strawberry flavored YouTube.
1176980	1190980	Don't hit me with it, don't hit me with it, don't hit me with the hammer.
1190980	1198980	Reviving, before we gotta go to work, we gotta go to work today and work as a store owner.
1198980	1201980	It must suck to be a store owner.
1201980	1205980	I need store owners in the chat, you guys own a store.
1205980	1208980	Is it hard to keep up with everything?
1208980	1212980	Is it complicated?
1212980	1237980	No, no, no.
1237980	1244980	Yum.
1244980	1254980	Tomato, tomato, tomato, tomato, tomato, I like tomatoes, tomatoes, tomatoes, tomatoes.
1254980	1284980	Tomato, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes, tomatoes
1284980	1286040	Cocobacca, Chillabacca,
1287180	1287800	Cowbodya
1290260	1291520	Cowboy
1291900	1293000	Cowboy
1294920	1295800	Cowboy
1301940	1303180	Cowboy
1308720	1309780	Are you eating noodles?
1310380	1312200	I want ramen
1312520	1314740	but I can't have pockets ramen
1314980	1317300	you all might like my 말을 sounds.
1317300	1319900	I was about to flavor it.
1319900	1320740	You guys.
1320740	1321900	I'm outside for a moment.
1321900	1324580	Let me
1324580	1326720	let me
1326720	1328060	Let me
1328060	1329520	let me
1329520	1331340	Let me
1331340	1332620	Let me
1332620	1333620	let me
1333620	1336560	let me
1336560	1338000	Let me
1338000	1338860	let me
1338860	1340020	let me
1340020	1340560	now
1340560	1341500	Now
1341500	1342460	now
1342460	1343500	now
1343500	1355660	I've had some vegan food. Vegan food isn't too bad. There was like these like meatballs
1355660	1361660	that weren't really meat and I don't know what it was made out of and I ate it and it
1361660	1377580	was so good. I don't remember. It was like whole foods I think. It was very yummy. It
1377580	1385660	was super yummy. I didn't even know it was vegan. I just picked it up and I ate it.
1391660	1403100	That was crazy.
1403100	1405100	hmm
1414620	1420540	Adora is via lawyers most intellectuals from that's right
1421180	1428520	That's right. I'm the most intellectuals we're here. I know everything is to know about anything
1429580	1431580	I'm intelligent. Mm-hmm
1433340	1435340	hmm
1447260	1449260	Mm
1451180	1455740	There's no nine of our line and we need a record with the jukebox. I'm here with you, Lele
1463100	1468080	I was a little bit late to stream though.
1468080	1471020	I had to pee pee.
1471020	1480540	If I came all of a sudden I had to go.
1480540	1485260	Um, actually.
1485260	1495780	Could have been artificial meat maybe, but it was the lesses.
1495780	1498420	I don't care what it was.
1498420	1502620	Give me more of that and just don't tell me what it was because if you tell me it was
1502620	1519980	something crazy I'll probably be sick to my stomach.
1519980	1539420	Still better than Taco Bell meat?
1539420	1543980	You know, I had Taco Bell for the first time in like 5 years.
1543980	1546540	It was actually pretty good.
1547260	1553900	I had Taco Bell so long because I used to really fuck my stomach.
1553900	1555420	Really bad.
1555420	1562620	I destroyed my stomach, but I had it recently.
1562620	1564460	It was good.
1564460	1569020	It was really good, but I couldn't finish that quesadilla.
1569100	1574300	It was uh, too much.
1574300	1575980	Too much.
1575980	1581100	Too much my stomach, not until it.
1581100	1584060	I'm a big fan of soft tacos though.
1584060	1586060	I like a soft taco.
1586060	1592060	I'm traumatized by a hard taco because I remember biting into one and then like the shell like
1592140	1594300	shanked my gum.
1599340	1606700	I remember being in so much pain and I was like nah, I'm not eating a hard taco again.
1607820	1609420	It's horrible.
1609420	1617260	I have a bad experience.
1630620	1631900	It's true, I think so.
1631900	1632780	I believe so.
1633500	1640860	Oh my gosh, that reminds me of when I got food poisoning from Mickey D.
1642620	1646620	I had heavy food poisoning, twice.
1646860	1666300	I haven't eaten anything really, but this like chicken.
1668060	1670380	Hey, just like two pieces of chicken.
1670380	1672940	That was all I had today, nothing else.
1674780	1675660	And there's icy.
1676780	1677260	No.
1686860	1687660	No bread.
1687660	1688700	I'm all out of bread.
1691340	1692860	I'm all out of bread.
1694940	1696860	Only bread I have is this one right here.
1698060	1698540	I want.
1700940	1701580	One double.
1707180	1709900	Oh, can't reach it.
1710780	1711580	That's too far.
1719740	1720460	Yeah, twice.
1720460	1722380	I got food poisoning at Mickey D.
1723820	1729660	I ate 20 pieces of chicken nuggets, chicken nuggets.
1730380	1735500	I ate 20 pieces and the other time I had a 40 piece.
1737020	1739340	And then I got sick.
1740060	1749980	I went to bed and I was laying on the floor because I couldn't lay on the sofa at the time
1749980	1751260	because I didn't have the actual bed.
1751260	1752060	I had a sofa.
1755820	1762300	A family member was staying over so they took my sofa and they kept kicking me so I laid on the
1762300	1762940	floor.
1762940	1770140	I was on the floor and I was sleeping and then all of a sudden my stomach was hurting.
1770140	1772300	It woke me up, but I couldn't move.
1772300	1773740	I was like paralyzed.
1773740	1774380	I couldn't move.
1774380	1775420	I couldn't get up.
1775420	1776140	I was laying there.
1781420	1790140	I was on my stomach and I woke up and I was like my head up and I was like,
1790220	1792300	whoa, I can't, I can't move.
1792300	1793580	I gotta go to the bathroom.
1793580	1795420	I can't, I can't move.
1795420	1799580	And I was like, and I almost like choked.
1800300	1803660	I had to turn over to the side, like as hard as I could.
1803660	1806460	I had to force myself to turn to the side and I was just like,
1812780	1813660	it wouldn't stop.
1815740	1816540	It was horrible.
1820620	1834460	And then after that, I didn't have Mickey D's for like three years and then I had it again later on.
1837820	1838940	Everyone was eating it.
1839820	1842380	It was the only thing I could afford at the time.
1842380	1848540	They're not when they still have the dollar menus.
1852540	1853900	Yeah, no other choice.
1854620	1856460	I was a hungry.
1856460	1857660	I was a hungry.
1872540	1874540	Mmm.
1883980	1885740	Sweet and sour sauce is good.
1887340	1890300	I like the sauce for chimkin nuggets.
1894460	1900540	I had sweet and sour sauce with my nuggets.
1902380	1904380	Mmm.
1909660	1911820	I'm going to have one more drink.
1914220	1917740	Totally not alki-hole, nothing like that.
1919340	1922380	Oh, nope, nope, nope.
1925820	1928380	And then we'll play and we'll head on over to work.
1930300	1931820	This bottle is now empty.
1933100	1935100	Ow.
1941580	1949660	Cheers to being and via Lord and and and and being Azura.
1950700	1951900	Do lay.
1951900	1953500	Cheers to you guys.
1954060	1956540	Cheers to everyone here.
1956540	1962940	You're all amazing and you are awesome and I love you very much.
1963580	1967420	And mommy cares for you and you're awesome.
1967420	1972380	So cheers, cheers to everything and the future.
1973340	1974940	Cheers.
1974940	1976220	Where do I clink this on?
1977180	1978620	I think I'll clink it on this.
1987260	1989260	Ah.
1998860	2000060	Woo.
2000060	2001980	Yeah, this is so bad.
2001980	2003660	We're going to work.
2003660	2005260	Let's get to work.
2005260	2006620	Let's get to work.
2006620	2007660	Let's get busy.
2007820	2009820	Mmm.
2015260	2017260	Mmm.
2032060	2034860	WOW, is Festival a fewer.
2034860	2036140	I don't know.
2036140	2043140	I don't mean to know nothing about me is cute. I'm I'm gross
2043140	2048140	I'm rock back back back
2048140	2051140	you guys like a goat
2051140	2055140	was gross
2055140	2057140	nasty
2057140	2060140	I'm gross
2060140	2064140	you
2064140	2068140	you
2068140	2072140	game game game game
2072140	2076140	game
2076140	2078140	game ok
2078140	2081140	I love you
2086140	2088140	I love you
2088140	2090140	turn that off
2090140	2092140	and
2092140	2094140	wait
2094140	2096140	that's the wrong button
2096140	2098140	and
2098140	2100140	woo
2100140	2102140	woo
2102140	2104140	woo
2104140	2106140	woo
2106140	2109140	woo
2109140	2112140	woo
2112140	2115140	woo
2115140	2121140	woo
2121140	2125140	woo
2125140	2129140	woo
2129140	2131140	woo
2131140	2133140	woo
2133140	2137140	woo
2137140	2141140	woo
2141140	2144140	woo
2144140	2149140	woo
2152140	2162140	woo
2162140	2168140	woo
2168140	2170140	woo
2170140	2172140	Pardon me? You don't hear that?
2200140	2229600	I'm ready to run my store. It has one more get simulator time. I'm gonna sell milk put I think we have to like unlock it unlock milk or something
2230160	2237680	so we have to we have to get in there and unlock our milk and sell all the cold milk there is to sell
2237680	2265120	welcome to supermarket simulator you'll start with a small store and grow to an awesome supermarket
2266080	2272960	start by purchasing goods to sell and place them onto the shelves don't forget
2273600	2279040	to set the prices with a profit to avoid bankruptcy have fun
2279600	2296320	okay thank you place you are you're so smart or AI or so smart or what's that
2296800	2300800	okay
2303600	2311440	let's sell bread bread nothing but bread how much money we have oh we only got 50
2311440	2314960	buckaroons 50 buckaroons
2317440	2322400	we're only gonna sell bread way I can't purchase it
2324640	2336240	way what can I purchase shipping four dollars fine wait they're still 83 dollars
2336880	2342480	is that always like that wait how do I get up there there's a lot of money wait it's all bread
2342480	2354000	wait there's a rail wait I lowered it purchase heck yeah bread yeah how do we like bread
2354000	2371760	bread what ah okay wait let me out let me out
2377360	2377760	hello
2378720	2392160	can you can you guys can you guys hear me what the heck just happened what the heck
2396400	2405760	I swear I have like the worst luck am I a bit laggy I'm laggy hang on give me one second I'm
2405760	2409680	I'm a laggy I'm a bit laggy
2413440	2415200	is it butter yeah it's butter
2416960	2418160	okay there we go
2421760	2428080	no did I disconnect so the I didn't purposely disconnect it it like turned off
2428800	2438000	it turned off by itself and it was like reconnecting reconnecting reconnecting reconnecting
2438880	2446000	reconnecting and it was like boop boop boop beep beep boop boop boop boop boop boop oh
2449120	2452640	every time I play anything or games I have like the worst luck
2453600	2457040	I don't think I don't think technology likes me very much
2458800	2460800	I don't think technology likes me
2463920	2464800	is that a bread
2464800	2481440	and proud proud proud and proud reconnecting to these nuts to these nuts
2482400	2488080	I reconnect all these nuts
2503360	2505120	I'm an expensive goddess
2505600	2514400	how did I wait we're gonna make it five bucks oh that's not five bucks
2516480	2524400	yeah yeah yeah five bucks for bread open
2524960	2535360	how do I use this oh I hold it no it doesn't work how do I use this
2537200	2548000	oh bro just one just one bro you get no change change oh give me 10
2548640	2555600	there you go there you go I can math I can math I swear I can math
2560240	2563920	I can math what just one bro
2570560	2573760	bam boom let's get it making that bread
2574720	2579840	bread literally bread oh yeah
2584160	2585680	bam proud
2588880	2589680	proud
2592880	2597520	proud hug it off give me off I want to be free oh
2597520	2608320	oh well oh don't be shy that's okay that's a wrap take your bread you're so so tall
2608960	2610640	I so I'm so tall
2615360	2625040	geez he's so tall oh hello look at fine over there lady like a blue everything blue
2626000	2631200	yeah super blue she's a blue yeah
2633760	2638400	I'm here bro you have a piece of my bread
2650800	2653840	where is everyone oh I didn't even see him come in
2655600	2662000	everyone's just buying one bread buy more no change goodbye bye bye
2664720	2677840	give me off I want I want to be free I want to be free free release me release me release release me
2677840	2690080	release me release me how do I oh back oh ha I'm free
2693920	2694800	more bread
2695760	2699760	yeah
2717360	2720240	I should walk and then like that that whole sway
2720480	2729520	sway swagger swagger swagger is that still a saying or am I too old
2733760	2734880	says to the same
2735760	2738720	yeah swagger
2742800	2747040	swag oh I just buy one bread
2747840	2751200	hmm
2759440	2770400	am I all hip hip hip like yeah hip like the cool kids as they say I'm so hip
2777840	2782560	oh all my shoulders
2788800	2792000	oh that was a nice pop was like
2797120	2805120	for what why would you give me $50 for $5 bread why why
2807920	2808320	50
2811680	2812160	there you go
2814320	2822800	for your name and a dollar there you go bro don't have a change it's crazy
2825040	2833600	hello welcome to the stream everybody I hope you're having a wonderful day and you're all have
2834560	2836240	a feeling
2841120	2847920	feeling good and stuff sorry my my chest started to feel funny I had a double check
2848080	2854240	huh
2854240	2856240	hi
2859200	2865760	is that a drinking a solitarist drinking together drinking together having a drink
2865760	2870240	having a good time having a good time
2878320	2885440	she didn't buy bread can you believe that she's left how dare she
2887600	2892960	like what else do you need besides bread you don't need anything else just bread
2894000	2899440	bread and milk and that's what we're gonna sell bread and milk you don't need anything else how
2899440	2900080	dare she
2903920	2908160	how dare she is dark that's dark in here wait
2913520	2918800	how do I get out again release me oh escape right away
2919600	2928240	it's too expensive well go get your cheap bread somewhere else
2930240	2933120	haha late camera
2939120	2943040	the disrespect they come here and expect to get some cheap bread
2944000	2948400	they're getting bread from a goddess and they think that it will be like a dollar
2951120	2958560	only high quality bread here all right the highest of the highest the best bread of the best
2958560	2976560	it's the best bread of the best bread of the best bread of the best bread it is now 9 p.m
2982640	2987200	oh there's a person what we're closed what the hell are you doing in here get out
2988160	2997840	get out what the why are you in here get out we're closed we're closed oh
3001280	3009040	wow you could stay you could stay can you stay tonight if you want to
3009040	3020880	do
3025360	3030240	thanks kind of look like a little bit of Taylor Swift so tiny bit
3031040	3034960	no no just me
3045440	3055360	anybody else anyone else now why she walk like that she was so funny
3055600	3058480	dang
3066960	3070480	so i know she got something up there you know
3076400	3080480	you have to close the door
3085680	3086480	so
3094400	3097520	and now working and now working
3097600	3099680	dang
3106400	3117360	wait how do you how do you leave wait oh but space no and and enter enter enter
3117600	3127200	oh not that enter button this one oh ha ha i did it i did it end of the day
3129440	3135040	you get two bread you want two bread i gave you two bread i got two bread for you
3138320	3140000	i got two breads for you
3140240	3142240	ha ha
3149760	3159760	sorry daily expensive you'll receive daily bills starting today make sure to buy the bills
3160400	3168560	using your computer before their due date or they'll be paid automatically the more electrical
3168640	3171600	devices the more expensive the bills
3174080	3180800	okay thank you thank you thank you
3181360	3182040	oh
3195600	3196240	let's talk
3201760	3203440	brother for you coming up
3204400	3210240	well thank you for the uh for the ten dollars don't know by the way i forgot to thank you
3211040	3212400	thank you
3212400	3218320	the third meaner third mean third mean terminator
3219120	3221840	sir my name is her sir my day
3223520	3229680	so thank you sir my name is her for the ten dollars thank you thank you and thank you oh
3229760	3238240	i don't know most i don't know most i don't know most for the four dollars thank you thank you thank you
3240560	3242240	thank you thank you
3260000	3266960	money money money money money money money money money so much but i like to play
3270080	3271680	funds for the best mama ever
3272480	3284000	uh what oh thank you thank you thank you uh i'll for fun i'll for fun all for fun all for fun thank you
3284000	3289040	for the five dollars i don't know thank you thank you thank you thank you
3289760	3295600	we have to have three more breath and then breath yeah like breath more breath
3299200	3300080	thank you thank you
3302000	3310160	i want so much breath got any milk got any grapes
3310560	3317520	any water no way water water i know why are you away why are y'all
3320160	3322160	i know why are you away why are y'all
3326960	3328320	got any grapes
3329280	3333120	i like an open store
3342080	3345120	i should know the bread i know your bread
3345120	3345920	hey
3354800	3361920	yeah that's right you grabbed that brun you grabbed that oh two breves you know what he wants
3361920	3364720	it
3364760	3365760	hehe
3368040	3370520	...thousand dollars
3371760	3373280	10 dollars
3374680	3375680	hehe
3376940	3378760	10 dollars
3379140	3380100	1
3384500	3386240	...de-de-de-de-ake
3386260	3387960	de-de-de-de-de-de
3391980	3392980	hey hey hey hey
3393340	3394540	where are the people?
3394540	3408340	we're the customers hey do you guys want any water oh gosh where's the water
3408340	3411740	area water
3411740	3423900	I just spilled it everywhere
3423900	3427700	won't pretend that it didn't happen
3427700	3431620	won't pretend that it did not happen
3432340	3443980	that's right everyone don't forget to hydrate
3449820	3454940	don't forget to hydrate drink your agua
3454940	3457540	hey
3461620	3473460	excuse me I don't want burp on swim I swim I swim I swim and I stream stream
3474100	3481080	stream so I'm ladylike so ungood
3481220	3483620	Hehehe
3486220	3488220	authano coz
3502820	3504900	They like my brother
3504900	3506920	should I turn on the
3507000	3510840	BM. Do you guys want medium and the background is a quiet
3511080	3514580	I don't know, but the bad bit the
3514580	3517580	bit down
3517580	3521580	bitch, bitch, yeah
3521580	3530580	sounds like a white fart
3530580	3536580	I turn it up, it's a little bit
3536580	3544580	let's come play
3544580	3554580	let me out
3554580	3560580	let me go
3560580	3564580	market head, market, market head
3564580	3566580	what are we buying?
3566580	3570580	none of these
3570580	3573580	bank licenses
3573580	3577580	oh we can get, we need $200
3577580	3580580	we need level 3, we need $200 and level 3
3580580	3582580	and we can get milk
3582580	3586580	I'm so excited
3586580	3591580	yeah, level 3 and we get milk
3591580	3596580	we're so close, so close
3596580	3599580	brudden buns, brudden buns
3599580	3605580	I like buns too
3605580	3610580	you know my favorite part of a check
3610580	3613580	you know my favorite part of a check
3613580	3617580	or I mean check-in
3617580	3620580	my favorite part of a check is
3620580	3623580	thighs
3623580	3628580	I love me some thighs
3628580	3633580	check-in, check-in thighs
3634580	3640580	insufficient form
3640580	3647580	I really like me some thighs
3647580	3651580	give me that back, give me that back
3651580	3653580	it's nice, my dollar
3653580	3656580	brud
3656580	3659580	brud
3659580	3664580	I can get milk
3664580	3667580	wait, oh wait
3667580	3670580	that's $200, I need 100 more buckaroons
3670580	3673580	expensive
3673580	3676580	have fun with your cheapo store
3676580	3679580	that sells cheapo milk and brud
3679580	3682580	that tastes like cardboard
3682580	3684580	lame
3684580	3687580	our brud is of the best kind
3687580	3690580	I tell you
3690580	3692580	it's the best of the best
3692580	3697580	and you should have it, have at you
3697580	3700580	where is everybody
3700580	3703580	hey, I'm open
3703580	3706580	oh, oh
3706580	3709580	ha ha ha ha
3709580	3712580	oh, hello
3712580	3716580	yeah, that's right
3716580	3719580	ha ha ha ha
3719580	3722580	ha ha ha ha
3722580	3725580	ha ha ha ha
3725580	3727580	ha ha ha ha
3727580	3728580	ha ha ha
3728580	3731580	bye, have a nice day
3731580	3734580	hope to see you again
3734580	3737580	ha ha ha ha
3737580	3740580	ha ha ha ha
3740580	3744580	ha ha ha ha
3744580	3749540	Two bridge hi Trevor how you doing?
3762420	3764420	He's still not close yet
3764420	3766420	Oh
3773300	3775300	My eyeballs
3786500	3793100	You know my favorite part of a sigh, you know you know when you know long stockings
3793660	3797620	You know when they're like really tight and they got that little plump
3798540	3800540	Little plump to it
3804580	3806580	Just I just want to
3823100	3825100	Yeah
3846220	3851220	Isn't there this artist that makes food out of like makes clothes out of food
3851940	3856340	Like candy and then the like models wear it
3859220	3863060	I'd eat that I eat that I
3865300	3868500	Eat that they don't have to take it off
3868500	3870500	I eat it right off
3879180	3886500	We didn't make 200 bug barons we're broke. How do you close again? Oh
3891380	3894620	Start next day start next day
3898500	3900500	But
3914260	3918060	I have no clue why that popped into my head, but about into my head
3922580	3924580	What did I pop into my head?
3929180	3931740	The period about the taxes
3935140	3937140	He taxes
3950740	3952740	Taxi
3952740	3954740	Who doesn't like taxes?
3954740	3956740	Who doesn't like taxes?
3956740	3958740	Two taxes, stupid.
3958740	3960740	Stupid taxes.
3960740	3962740	I hate taxes.
3970740	3972740	You're welcome, Forgotten Memories.
3972740	3974740	You're gonna experience that a lot here.
3974740	3976740	Two breads.
3976740	3978740	Sure.
3978740	3980740	I'll see you.
3982740	3984740	Hey, you tall guy.
3984740	3986740	You back again.
3986740	3988740	How you doing?
3988740	3990740	Have a nice day.
3990740	3992740	So a big boy.
3992740	3994740	A big boy.
3994740	3996740	Big boy.
3996740	3998740	Massive boy.
4002740	4004740	But no matter how big you are,
4004740	4006740	you'll always be a big boy.
4006740	4010740	But no matter how big you are,
4010740	4014740	you'll always be small to me.
4022740	4024740	Wow.
4024740	4026740	You have nice hair.
4026740	4028740	It's kind of like doing a little
4028740	4030740	light show for me.
4030740	4032740	Kind of.
4036740	4042740	T-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t-t.
4044740	4046740	I'm sorry.
4046740	4048740	My apologies.
4052740	4054740	Ooh, a whole white suit.
4054740	4056740	Brass fancy.
4056740	4058740	Fancy.
4062740	4064740	Oh.
4066740	4070740	Fancy two breads.
4070740	4072740	I like them when they get two breads.
4072740	4074740	You know, you can't...
4074740	4076740	You gotta make sure you pay attention
4076740	4078740	to the other one, you know?
4078740	4080740	So it's always two.
4080740	4082740	Bye-bye.
4082740	4084740	Hi, girl. How you doing?
4084740	4086740	Got a little weird...
4086740	4088740	Is that a bed head?
4088740	4090740	A little thing going on over there.
4090740	4092740	Right there.
4092740	4094740	Come.
4094740	4096740	I guess it's kind of cute.
4096740	4098740	It's kind of cute like you.
4098740	4100740	Kind of endearing.
4100740	4102740	Kind of cute.
4104740	4106740	Bye-bye.
4106740	4108740	Dang, that skirt snatched.
4112740	4114740	Life seems rough.
4114740	4116740	I hope it gets better.
4116740	4118740	I'm gonna say...
4118740	4120740	Ooh.
4120740	4122740	Thank you.
4122740	4124740	Thank you.
4124740	4126740	I'm gonna say...
4126740	4128740	How you doing?
4128740	4130740	Feel like a bartender?
4130740	4132740	Like in your bar or something?
4134740	4136740	Can I get milk now?
4136740	4138740	I want milk.
4138740	4140740	How do I get it?
4140740	4142740	How do I get milk?
4142740	4144740	I...
4144740	4146740	Management.
4146740	4148740	Licenses.
4148740	4150740	Purchase.
4150740	4152740	Milk, milk, milk, milk.
4152740	4154740	What the heck?
4154740	4156740	I just have a marker.
4156740	4158740	Milk, milk, milk.
4158740	4160740	Milk, milk, milk.
4160740	4162740	Milk.
4162740	4164740	Bar.
4164740	4166740	Wait, do I need a fridge?
4166740	4168740	How much is a fridge?
4170740	4172740	Oh boy.
4172740	4174740	Okay.
4174740	4176740	We got this.
4176740	4178740	Yeah, yeah.
4178740	4180740	Gotta make that buck runny.
4180740	4182740	Gotta make that buck runny.
4182740	4184740	When you gave me a hundred dollars.
4184740	4186740	Five, five, two...
4188740	4190740	Alright, Walter.
4190740	4192740	My apologies.
4192740	4194740	My apologies.
4194740	4196740	Let's pretend...
4196740	4198740	I said nothing.
4198740	4200740	Go ahead and take that.
4200740	4202740	And...
4202740	4204740	Complete a 50...
4204740	4206740	Ouch!
4206740	4208740	Have a nice day, Walter.
4208740	4210740	My bad, my bad.
4214740	4216740	Probably needs that.
