start	end	text
791520	795840	Orvon Biscay. Brian. We don't like giving YouTube a cut.
798080	802880	Wait, oh, that's why you just stream elements. Okay, I understand. I read about that. Thank you,
802880	809200	Orvon Biscay. Brian! Don't knows will continue until morale improves. Congratulations. Wait,
809200	816240	why did I know that? Quote. Do you guys hear Brian at all when he talks? Yeah, you do. Surely you do.
816480	824800	Oh my god. Wait, you said I said your name yesterday correctly. Rilke? Rilke? Cadmus?
824800	828880	Thank you for the tip. Why did I know that quote? Yeah, we hear him. Okay, thank god.
831280	835920	God, it feels like so much longer. You've always been here. I think because, like,
835920	842640	my average streamed week is probably what a VTuber achieves in an entire month. So it feels like
842640	847680	I've been here for a very long time. I was like, nope, this is officially my first, like,
848400	854320	strong, you know, first second week of streaming. Ancient joke. The beatings will continue until
854320	865120	the more. Okay, that's okay. Okay, okay, okay. Guys, do you know a perfect way to party the
865120	870880	achievement? A really big storm of bad joke. What did you even say? Was that supposed to be a joke?
871520	876560	I don't get it. I don't get the joke if that was supposed to be a joke. So you're getting crickets.
881200	885600	Who's ready? Who's ready for bi-zura, bi-zura, bi-zura. Now, I know that's not in this game,
885600	889200	but bi-zura. Remember that time I accident... Wait, can you hear the game?
892480	895600	Can you hear any of that? You can't hear any of that.
896160	902160	Oh, oh, oh, wait, get monetization off the screen right now.
903760	906560	Oh, my freaking mouse won't hover over... Right, there we go.
915120	917280	Oh, my voice is cracking already. I've never even started.
918240	920240	Oh, oh, oh.
923120	929360	Don't begin. Don't begin. Don't begin of Skyrim. Don't know the words. One of them was like,
929360	932720	all glass for a meme fucking cover.
936400	942400	Bite pulp, Bryan. This is our attempt at normalizing corporate green-free donations fanning.
942400	947680	wait no are you guys neutral it wait you oh god thank you so much for all the
947680	955960	tips holy sugar thank you Etherna a oh my god my mouse won't hover over OBS so I
955960	960740	can lower the volume of the freaking game oh it's so loud oh that's getting
960740	974100	loud right I've turned it down a wee bit and turned me up there's a Brian echo
974100	979580	now right I guess I'll just play him through desktop only I'll just need
979580	985100	test if this works okay okay it works it works okay okay let's jump into it do
985100	993780	you know the actual lyrics it's like Dovahkin Dovahkin Dovahkin of Skyrim level
993780	999580	one oh it's been so freaking long since I've played this game oh my god it's
999580	1011100	Emmys debut me me me me me me no mods of course right no vanilla I'm
1011100	1016300	appreciating the game and its release quality and I do understand those who
1016300	1020340	prefer a modded experience I like to appreciate a game the way it's been
1020340	1024180	released I understand there's always time constraints there's always stuff that
1024180	1029420	has been taken out for example ruining the thieves guild
1029420	1038460	but I just I want to appreciate it how it is wait I didn't hear any of that if
1038460	1045020	that played Daria from souls time to high rocks Skyrim is for the North's
1045020	1050340	first world ah oh I'm on controller by the way because I'm used to playing X
1050340	1064380	box no mods as good as God intended as Brian talking at all I don't hear Brian
1064380	1071660	all no can you guys hear Brian I can't hear him he said the loon
1071660	1078060	ah oh I need to put subtitles on as well ah freaking pause the game hold on oh
1078060	1081740	my god oh my god I can't see my mouse it's not giving me my freaking cursor
1081740	1087300	please please stop this madness please right you're just gonna have to deal
1087300	1092980	with double Brian oh my god that's like proper pause holy shit reluctantly
1092980	1098620	saying thank you for the 20 I think you drop it
1098620	1104180	relatively need to get that memebership after all also hey you're finally wait
1104180	1110500	you're trying to cross that border it's our the leader of the storm cloaks
1110500	1118620	Yarl thank you reluctantly saying for the tip gaming kits funny congrats
1118620	1124380	Johnny also I found this don't I think you dropped it giving me money giving me
1124380	1135780	money because I made money should be of home I'm from Rorick's dad
1136740	1145620	ah look it's cinematic it is let's get that so far we look like
1145620	1156300	and you hand touches the be no hear me and obey I found out I think into my
1156300	1163700	dreams a darkness that will allure you thank you
1163700	1173420	meredaya meredaya meredaya there is the tip all right you guys are giving too
1173420	1181100	much money I was more of a fallout guy cause I'm the wanderer the Wanderer
1181100	1188100	roam around around around I'm a wanderer I'm what stop pay are you finally
1188100	1195300	awake I'm here to create order my name no that's so much money it rocks are we
1195300	1201220	supposed to say your names it rocks away it rocks away thank you for the tip I
1201220	1205580	appreciate it I'm Reaper again thank you for the tip identifying yourself as a
1205580	1210980	fallout wanderer apparently we can do fallout 76 multiplayer I don't know how
1210980	1214940	it's gonna work too much monetization get absolutely loved on there how dare
1214940	1222140	you meredaya is the God who owns the beacon ah right we're ERPing now as a
1222140	1233260	Skyrim and day deities yes yes Johnny please make the stop that's funny as
1233260	1239620	anything okay every right we're gonna be role-playing out the wazoo
1239980	1243740	100% Nord what is the bill today
1243740	1250180	eh grembo thank you for the congrats and the tip we are Nord build okay we are
1250180	1256300	Nord we are Stormcloak we are enjoying the game as the resistance or the
1256300	1262900	opposition to what the Legion is trying to put on the upon Skyrim as a whole
1262900	1268340	okay so Skyrim is the current region that we're in there's different regions
1268340	1273380	such as Hammerfell for example oh Brian you'd rather go to the woods with a
1273380	1280140	high elf or a grizzly bear um I don't know could that take on a high elf I
1280140	1284580	feel like I'm really weak apparently polar bears are actually the most
1284580	1287820	aggressive breed of bear if you didn't know that grizzly bears actually avoid
1287820	1293900	human intervention apparently right so we are Nordic a citizens of Skyrim they
1293900	1298260	are tall and fair-haired people strong and hardy Nord are famous for the
1298260	1304200	resistance to cold and their talent as warriors they can use a battle cry to
1304200	1316460	make opponents flee fantastic and are we gonna be a man or a woman oh um okay
1316460	1320460	okay just a few technicals be a technical difficulties
1320460	1325940	you get to the cloud district very often oh what am I saying of course you
1325940	1332620	don't thank you Nazim are you roleplayed as NPCs of Skyrim Nazim I'm not
1332620	1336140	really I don't know if you can hear that but that's me click and select on Nord
1336140	1343740	oh it's trigger is this where the membership pre-orders happen stop
1343740	1350280	a Rico thank you for the tip why are you I don't understand another week of my
1350280	1354020	new daily routine work from five to one and then
1354020	1359380	strong a time from two to two followed by sleep from two fifteen no that's so
1359380	1367540	unhealthy bear oh that's so unhealthy oh my god and take my money guys what the
1367860	1375780	hey Terminator 101 thank you Phoenix thank you no breaks on this
1375780	1381780	saliring train oh my god you guys are in it you're in it to win it now do I get
1381780	1386060	to play a whammin I get to be a whammin or do you guys not like when whammin I
1386060	1389380	don't know I feel like if we're serious that someone's booty all day I'd rather
1389380	1394180	pick a whammin you know but thank you so much for all these tips Phoenix bear on
1394180	1401300	a zeme yeah yeah Nazim a Rico Tario the freaking there's so many tip become
1401300	1405740	whammin okay I'm only to be one in here yeah wait run guard what's the matter
1405740	1414020	someone steal your sweet role oh my someone's do your sweet role I was to be
1414020	1417860	able to do the accent in Skyrim but then I'm completely bloody forgotten how to do
1417860	1422420	it I'll need to listen to it more and right we're gonna be young and pretty
1423060	1431140	and so we'll use that face we're gonna be white as possible because you'll never
1431140	1436700	guess what color I am and the reason why you don't do skinny is because a skinny
1436700	1440620	is possible is because the clothes texture on the shoulders can you see
1440620	1445820	that you actually are better if you want less clothes a mashing to put the
1445820	1450980	weight up just a wee tiny wee bit and for the complexion again we're wanting
1451300	1457340	young and it are do we want freckles I don't know freckles mainstream forget
1457340	1463860	we'll get no dirt do you want to kill scar and the name of the nodes I pray to
1463860	1467300	the Lord's you all get a taste of my blade and my sword and I'm taking on
1467300	1475220	hordes of enemies I'm going on hordes of weaponry's I think I think cheeky
1475220	1479380	little scars on the face there just the kind of show that we mean business okay
1479860	1485460	where is here I don't really I'm not really fussed for all this stuff neck color I didn't
1485460	1491300	even know that was a sentence with me right now I'm pretty good Tony and say a quick
1491300	1497940	congrats on oh thank you soon you deserve it after all your hard work thank you so much for
1497940	1504740	the tip for good Tony honestly I would have like if YouTube updated its things like we all made
1504740	1511060	watch time on day one after debut which is in shame which is insane what color are eyes
1514100	1520340	no way I've lost my right give us give us the sexy eyes okay do we want like piercing eyes
1520340	1526340	like I'm looking into your that's I'm looking into your soul eyes I used to be an adventure
1526340	1532020	no then I took an arrow to the knee thank you for the love how this entire phrase is a euphemism
1532020	1539380	for marriage tying you down from your aw oh wait oh not the old ball and chain ruining my skyrim
1539380	1546020	adventures uh Tharya thank you for the tip literally the old ball and chain I want to like
1546020	1551780	I want piercing eyes to be like yeah I'm a Nord by the way that's realistically piercing yeah I'll
1551780	1556500	do it I'll do it we just need to change the hair because then I like the hair oh let's see what we'll
1556500	1561860	go look to look to the second one this is girl simulator right no we're gonna have
1561860	1566580	hair on you there's no point in having me here is there bunches like me I don't think there's
1566580	1573300	any bunches I feel like an adventure doesn't have time to like perfectly pleat her hair oh look at
1573300	1581220	that nose bridge she got a nose job it's so pretty uh I don't oh I'm not we're not doing the mohawk
1581220	1587700	I can tell you that much right now there's really no bunches I know this game came out in 2011 but
1587700	1595700	bunches nay bunches girl nose damn bills wrap yes vanilla skyrim
1597780	1606100	stop stream no bunches need to get some mods going honestly uh right oh that's redonkulous
1607060	1612260	oh that looks kind of cool that was badass but what claw are we gonna be blonde Nordic or we're
1612260	1622500	going to be black here Nordic uh the black the black is me but I don't know if we're going like
1622500	1628740	blonde like perfect waifu type thing I mean she's got the smoky eyes going a little smoky eyelash
1628740	1635460	and liner I can see it I got a little scar going you know show how go red why would I red that's
1635700	1641300	the red no there's no red black is better okay I think black really accentuates like
1642820	1649700	okay done how'd I do done what's her name I can buy youtube premium with paypal but not membership
1649700	1655060	youtube is a bitch my membership isn't even up yeah iron reaper you're like 10 steps ahead of me
1655060	1661300	what do we call ourselves uh we're the drag some things I don't know sometimes that react on me right
1661860	1669620	born stop right there criminal scum just giving congrats on money oh thank you so much scrumptious
1669620	1675860	nightmare I appreciate it so much why the frick frag diddley duck are you all giving me money though
1675860	1682020	like don't and don't deny explaining why you're giving me money like why you're giving me money
1682020	1690580	forgetting money via monetization just put it in the chat okay just put it in the chat I don't
1690580	1699220	understand why you're giving me money for the ability to make money Nazim's wife right um I quite
1699220	1704340	like doing vanilla like call yourself dragonborn or unless she's gonna call me dragonborn twice
1704340	1710740	Jamal seaborn okay dude uh but that's genius because you're in to support the next gen oh
1712260	1718580	okay okay oh I like that all right I'll I'll accept the money if you want to the next generation of
1719220	1724340	daughters uh but just remember the only reason that we have five daughters in the first place is
1724340	1728820	because of what happened in the ASMR booth all lights were turned off so we'll need to just uh
1730820	1734420	if you want that again right we're gonna just call ourselves dragonborn I like role playing
1734420	1741060	directly um as the character's name uh I don't know why I just like it I like being lower friendly
1741060	1749460	call her she goes to the block I see one more time did you guys what at least you'll die here
1749460	1757780	here's some oh okay riko but yeah mystery money my booty crack I cast mended butt crack
1759060	1763300	thank you so much for all the tips my god you guys are facing the day though you should
1764260	1771300	hold back how about you hold back okay just hold stop dragon dies nuts across your
1771860	1775860	okay now I left my sprinkler on you
1778660	1791620	brian oh my god strong strong yeah tell me how to spend my money all right okay shipy scottles
1791620	1798420	thank you for the tip dragon dies nuts if you can blame any more that we gave you money I'll put
1798420	1803780	two more oh behind that's me shut up for the rest of the stream about the dough knows I can assure
1803780	1812100	you that much a big out thank you so much shipy scottles um or von biscuit again for the tip and
1812100	1820980	iron rip or again for the tip I will no longer complain uh let me be clear oh we're literally
1820980	1826660	watching someone get beheaded by the way my ancestors oh wait hold on we need to put uh
1827780	1833860	um we need to put subtitles on because I am dead no display love you
1834740	1842100	I love you too a little replay anonymous I love you too anonymous thank you for the tip I appreciate
1842100	1852100	you what he's you're pretty squid me right now totally not budget okay you're done thank you for
1852100	1858740	the tip where's my subtitles did I not just put them on am I going crazy and maybe crazy
1860260	1867700	no one saw that by the way no one saw wait I did oh general no one saw that by the way
1868420	1874980	and it changes later on when we need to do a little to me a legendary dragon
1874980	1892260	but no one saw that okay what did I just do anonymous tipped and said money right
1892340	1900740	thank you anonymous I appreciate you squid me right okay I got it from a company called
1900740	1907300	villa model icy snow pause yellow sprinklers is different but welcome did you right thank you
1907300	1913620	for the tip that did you guys see emmy's not safe for work I almost like through the screen I was
1913620	1922180	having a sample you know how I'm sampling american uh like uh fizzy juice uh oh oh we're loading in
1922180	1928260	we're loading into the gameplay section oh my god the controls are all wrong I give the best
1928260	1935780	head it's just not mine executioner oh my god the controls are all crouched is freaking analog
1935780	1942340	stick when it should be run I will change this once we get out unbound uh real and true
1943220	1950180	she wanted the emanate the emanate oh my god that's genius sorry right this is going to break so
1950180	1960180	don't if this is games too loud just tell me I can turn it down I'll do it no he's burning everything
1960180	1965700	so uh when I first played this game uh my dad was watching me both of us couldn't figure out I was
1965700	1971940	supposed to do this we kept going back and forth at the same area but like I handed it to him on
1971940	1976260	like dad going you do this bit and he's like I don't know what you're doing either okay you need to
1976260	1984420	hide behind here to not be hit by the dragon's glass um 60 millilitres of our nectar the emanate
1985380	1992260	I have her notice on I see everything my little sister post ha I was so glad you guys are like
1992260	1999860	enjoying her and her character like obviously getting me concepted was like are we doing this and
1999860	2005860	it was like oh my god like real or is doing this holy crap oh neat crouched neat crouched
2005860	2012500	she doesn't see us even though that wearing his sign is up why don't you all do it yeah I hope she
2012500	2019140	will bottle and ship it actually I forgot to get back to her about permission for something which
2019140	2026180	you guys will really enjoy I don't know um I don't know if she's still lurking uh right heart
2026180	2036900	wait hold on boo boo hey too we hate you uh to the to a bit spit on his face we don't we're not going
2036900	2051140	with you yeah yeah oh my god oh my god oh my god oh my god it's drama it's drama we're going with the
2051220	2055060	storm folk which is blue because the red are the baddies
2058260	2062580	uh actually can't we strongly really said chat's this real when making any
2064420	2071380	um right can you unbound me yet so I can start fixing my controls oh my god he's not got a pulse
2071380	2077220	yeah he's what is known as a ragdoll looks like we're the only ones who made it
2077780	2085380	that thing was a dragon yeah we don't like people who aren't no if you actually know the lore of
2085380	2090020	Skyrim it's actually pretty outrageous I don't know why the storm cloaks are the baddies I'm
2090020	2099460	not going mental but from what I know the Thalmor not the Thalmor the age the Thalmor oh no the Thalmor
2099460	2106260	Embassy is it the Thalmor they came into Skyrim and we're like right right sorry sorry I'm trying
2106260	2110660	to explain the lore of Skyrim like really quick right hold on let's fix my frick right that should
2110660	2122660	be run uh sentence gameplay run run just what gameplay looks sensitivity vibrate
2124820	2135860	where do I hello oh it's controls not sounds my apologies right um run toggle pov no absolutely
2135860	2144740	not sprint sprint should be this one crouch should be uh what one should crouch be I can only know I
2144740	2149380	only know which one crouch should be okay crouch should be the other analog stick I need to go back
2149380	2157300	out in order to do it properly please let's go it's happening wait what's that what I four six was
2157300	2163220	six days ago wait what what did it four monetized talents did I miss it I mean four of us monetized
2163220	2168580	oh my god you need to oh all the girls I don't know if there's any girls lurking right now you need
2168580	2174420	to think of your monetization stream um she be already put what hers is I think I said what mine
2174420	2179220	was in chat if you don't know what to do don't worry I'll help you after my stream uh what was I
2179220	2188820	doing snake sneak is uh crouches other this button character menu I don't think so I don't think
2188900	2197300	character menu is freaking b what the frick what the frick that's quite I mean oh I can't remember
2197300	2204660	my sentence from childhood god damn it's been so long toggle pov left bumper no let uh character menu
2204660	2211940	is probably left bumper then first row da is uh right bumper yes okay this looks correct
2212660	2219780	why oh no jump right one last one I'm so sorry please please I'm so sorry uh jump is alpha
2220900	2225940	activate is why yeah this looks correct sorry I'm an Xbox kid I'm not going to beat that
2225940	2232180	a la gunkies wait is b crouch instead I think b is crouch you know that hold on hold on pause
2232180	2238900	pause the tunes I need time I should release is uh crouch crouch crouch crouch sneak and then
2238980	2243700	toggle tv yeah yeah that's fine please monetize the last two so everyone is happy together
2245380	2256660	go ahead take it all right one more to get right everything all right all right all right let's
2256660	2262660	get that off right let's check out the drip oh look at the storm cold drip I'm going to see if I can
2262660	2266500	do your one should be a motion the rest can have being practiced can you check your difficulty
2266500	2272260	I think it's so bug no no nothing wrong with the difficulty of the game where what do we need to
2272260	2276340	oh wait there's about to be an enemy that comes through I think or something we're about to jump
2276340	2282260	on hope bye tomorrow is six out of six I would love that for all the girls they're so excited
2282900	2296900	come on they can't see us they don't know he can't see me at all is he like directly at me by the way
2300660	2307220	oh my god I forgot how clunky the frickin if you're late oh my god this is so clunky
2307940	2317380	yes yes a key a key um take all I'm definitely gonna equip these because they're a lot better than
2317380	2324020	right I know I'm dressing up as the enemy okay but that's heavy armor uh we're gonna wait where the
2324020	2331540	frick is the key or he gets the key okay storm coke and drip in the same sentences oxymoronic
2332180	2336660	how do they're both bad but storm cooks are just worse the high king was leader of the good factions
2336740	2340660	the sky room and he surrendered to the empire because they were the less bad option I didn't
2340660	2345060	know that I thought it was like the thalmor embassy came in and they were like you can he
2345060	2349220	worship talus anymore and I was like eh you can't he come into my company and tell me what I can do
2349220	2355460	and can he do so eh I'll pick this guy storm cooks like you can't he just go and be doing that like
2355460	2362180	that's a region right where's the enemies oh oh yeah that's right look at that come oh my god it's
2362180	2372660	so bad on pc like when we analogue stick oh wow kill cam stealth goes from input I don't know
2372660	2378420	I'm normally like a two-handed player I always try to be an archer and I always end up two-handed
2378420	2385460	because there's a really good freaking um there's a really good um
2385780	2399380	enchantment which you can get from uh the yeah sorry torturer yeah yeah you're trying to tell me
2399380	2412420	that uh oh oh she getting it she annihilated him no I haven't seen him uh you can lock pick these for
2412500	2419380	like ah I guess we'll try it so there's eh you can literally smurf this if you leave and then
2419380	2431220	shuggle it hear that hear that if you do super gently see so we now know it's left side
2433300	2440500	oh I'm not getting pranked there you can literally smurf like all this stuff if you want it to be
2440500	2445300	made you can pick up this stuff but we are actually going to sell it because it's good
2445300	2450020	money I don't think I think there's a shield behind here if you wanted to do yeah if you want a shield
2450020	2455060	then uh there is one here but I don't really bother with shield that I do two-handed so we're
2455060	2460260	going to get a warhammer very shortly eh there should be coins down here and one of these if I'm
2460260	2467380	not mistaken I guess 300 no 300 coins seems a bit extreme maybe 30 coins in there and we are just
2467460	2477540	going to blast through it um try two-handing mage mage is my fave no two-handed warrior two-handed
2478180	2483620	lightweight warrior and you can muck around with a bow and an arrow like if you do the nightingale
2483620	2489540	quest you get light armor that's pretty sneaky but the thief-skilled armor especially for this
2489540	2497860	stamina and like item increase is so good um as for how we're going to tackle what we do first
2498420	2505460	um I'm going to purposefully do the companion's quest line and then load a previous save because
2505460	2511460	I don't like oh sorry sorry hold on I was out of stamina I was trying to reach up um that
2511860	2524580	I see it just posted a very watery tweet no way the the piss corp uh accusations
2524580	2529860	we ain't beating them today and we ain't beating them tomorrow and the nightingales yeah pure mage
2529860	2536820	is hard mode I there should be something up here if I remember correctly on the right side of these
2536820	2544420	rocks what was it oh it's just a weak coin purse I got 14 gold honestly per scaley boy he's he's
2544420	2551380	gone you he couldn't get out but the bars are broken now I love the jewel wheels nightingale
2551940	2562100	peeler no not peeler that's awful but that's hilarious at the same time um right there are
2562100	2571700	spiders so if any of you are arachnophobic wow um don't worry they are getting absolutely yeah I've
2571700	2577620	been poisoned I think they give stamina of frostbite but yeah please look away if you're arachnophobic
2577620	2586420	we are just gonna blast through this area uh did I come from here uh um I think there's something
2586420	2594580	to look up there maybe I don't know I can't there is a bear ahead I say look away but you're too busy
2594580	2597380	doing something on your alternative twitter so it's okay
2600500	2606180	she doesn't have to know and we are going to take this for some really quick money I believe
2606180	2613620	there is an achievement for holding 100 000 gold at one stage the best way to make gold I have found
2613700	2622180	is by enchanting and selling that jewelry um there is a bit of a mild strat that I devised
