start	end	text
1079920	1081920	There's no way you guys are genuinely
1081920	1083920	picking the human side.
1083920	1085920	Doomsday, Dan.
1085920	1087920	You're getting a spank, but thanks for the tip.
1087920	1089920	And Beijing got again.
1089920	1091920	No!
1091920	1093920	You're wrong. You have to be nice.
1093920	1095920	If I have to hit me...
1095920	1097920	Tree huggers!
1097920	1099920	If that makes me a tree hugger, then guess what?
1099920	1101920	I'll proudly identify myself as a tree humper.
1101920	1103920	Oh, I just got her. Oh, I'm getting...
1103920	1105920	I'm getting... I'm getting ganged up on.
1105920	1107920	I'm getting ganged up on.
1107920	1109920	Well, literally, the bark is peeling off
1109920	1111920	from how hard I'm humping the wildlife
1111920	1113920	right now, okay?
1113920	1115920	Because...
1115920	1117920	I'm not...
1117920	1119920	This is so much easier as a child.
1119920	1121920	Hello, child, me. Can you just, like,
1121920	1123920	I don't know, possess my body right now?
1123920	1125920	Because why am I getting wrecked and decked?
1125920	1127920	Glory to the hypno, toad.
1127920	1129920	Protect the navi and the sea stuff.
1129920	1131920	Oh, for goodness sake!
1131920	1133920	I'm getting wrecked! I'm getting wrecked!
1133920	1135920	I'm getting me right now.
1135920	1137920	Only simp for cuttlefish.
1137920	1139920	Human supremacy.
1139920	1141920	Down with the blues freaks.
1141920	1143920	Would you get...
1143920	1145920	Tim... What the heck? Tim Shuttle?
1145920	1147920	Tim Shuttle?
1147920	1149920	Your name is literally cuttlefish, a little Shuttlefish.
1149920	1151920	Glory to the hypno, toad.
1151920	1153920	Protect the navi and the sea stuff.
1153920	1155920	See, Tim knows exactly what he's on about.
1155920	1157920	Thank you, Tim! At least some of us have sent...
1157920	1159920	Are you squidding me right now?
1159920	1161920	Sorry, Strone, but I'll never trust a species
1161920	1163920	whose idea of taming animals
1163920	1165920	is to penetrate them with weird tentacles.
1165920	1167920	Right, you've got me there.
1167920	1169920	You've got me a wee bit there. Hold on, hold on.
1169920	1171920	But give them a chance, give them a chance.
1171920	1173920	Thank you, Otter Von Biscuit.
1173920	1175920	Damn right you only simp for cuttlefish.
1175920	1177920	We the best out here.
1177920	1179920	Oh wait, I just realized,
1179920	1181920	I think I'm supposed to drive the car in here.
1181920	1183920	Oh, I think I'm about to get attacked.
1183920	1185920	Or maybe those guys are protecting me.
1185920	1187920	I'm not sure.
1187920	1189920	There we go.
1189920	1191920	Run now, the logist!
1191920	1193920	Oh!
1193920	1195920	See, you have level up system.
1199920	1201920	I have terrible news for you.
1201920	1203920	If you want to do survival of the fittest,
1203920	1205920	no weapons.
1205920	1207920	Absolutely. Goodness.
1207920	1209920	Is this...?
1209920	1211920	Take this!
1211920	1213920	Fort Bomb.
1213920	1215920	Thank you very much.
1215920	1217920	Uh...
1217920	1219920	Tharja IBW.
1219920	1221920	What a unique...
1221920	1223920	Thank you, thank you very much for the tip.
1223920	1225920	Sorry, Strony, but I'll never trust a species at...
1225920	1227920	Look.
1227920	1229920	All I'm seeing is give tentacles a chance.
1229920	1231920	I might be getting a little tentacle edition here and there, you know?
1231920	1233920	Am I going the wrong way?
1233920	1235920	It looks like I'm going the wrong way on the map.
1235920	1237920	I've not been here before.
1237920	1239920	Oh my goodness, the camera angle.
1239920	1241920	Look, the game aged all right.
1241920	1243920	I'm not going to say it aged well.
1243920	1245920	Wait, is there a little path back here?
1245920	1247920	It's a lie.
1247920	1251920	Oh my goodness, this camera angle is horrific.
1251920	1253920	I'm getting sick myself.
1253920	1255920	Let me in.
1255920	1257920	Let me in.
1257920	1259920	I'm human. What are you doing?
1259920	1261920	Okay, I actually have to go backwards.
1261920	1263920	Thank you, not Alessandro as well.
1263920	1265920	Rules of nature, survival pit.
1265920	1269920	Oh my god, lady driver moment.
1269920	1271920	Please, camera angle.
1271920	1273920	Please, jeez, Louise.
1273920	1275920	Let me work here.
1275920	1277920	My goodness, this is awful.
1277920	1279920	Why is the camera dead?
1279920	1281920	Oh my god.
1281920	1283920	This is horrific.
1283920	1285920	Are you kidding me right now?
1285920	1287920	Oh, thank god I don't get emotional things in the video game.
1287920	1289920	Do not expect the message to work this time long.
1289920	1291920	Anyways, have fun, strongy, and rejoice.
1291920	1293920	Brian's back.
1293920	1295920	So when you tip, you can actually, like,
1295920	1297920	I can hear it and you can hear it.
1297920	1299920	Thank you again for the another tip, Alessandro.
1299920	1301920	Bitches, when you tip, you will never be read out.
1301920	1303920	Oh my god.
1303920	1305920	That camera angle is horrific.
1305920	1307920	Please, do not ever make me drive one of those again.
1307920	1309920	Thank you.
1309920	1311920	Oh, goodness me.
1311920	1313920	Right, what is the heck is this?
1313920	1315920	I've forgotten.
1315920	1317920	Oh, it's a teleport pod.
1317920	1319920	Okay, you can teleport between the different regions.
1319920	1321920	So this is all the Blue Lagoon area.
1321920	1323920	As you can see, there's one, two, three, four, five.
1323920	1325920	Why are the teleport points all at the bottom
1325920	1327920	and only one at the top?
1327920	1329920	I'll see how it is.
1329920	1331920	Make a mirror walk everywhere.
1331920	1333920	Okay, a little sip of my tea.
1333920	1335920	Have you played it?
1335920	1337920	Are you sure you've played this before?
1337920	1339920	The accusations?
1339920	1341920	I'm not beating the accusations.
1341920	1343920	Right, I'm going to finish my tea before it gets too cold.
1345920	1347920	I'm delicious.
1347920	1349920	I like the reverb effect on the burp.
1349920	1351920	I mean, I don't want to ruin anything,
1351920	1353920	but that definitely may or may not happen
1353920	1355920	in a certain ASMR stream.
1355920	1357920	I like freakin' changed the title of the ASMR stream
1357920	1359920	because I don't know what is going on.
1359920	1361920	Everyone's getting warnings left, right, and center.
1361920	1363920	Now, don't get me wrong.
1363920	1365920	Any jumping up and doing on the bed,
1365920	1367920	it's quite humorous, okay?
1367920	1369920	And I don't know, did she be actually doing
1369920	1371920	anything that was that wrong?
1371920	1373920	Azura, now, the only reason I will say
1373920	1375920	Azura had received that warning
1375920	1377920	was on the pure basis.
1377920	1379920	Her voice is just like honey.
1379920	1381920	Her voice is
1381920	1383920	the sun embracing you
1383920	1385920	after a few days of rain.
1385920	1387920	Her voice is like honey.
1387920	1389920	Her voice is like
1389920	1391920	that hug you have needed for a
1391920	1393920	years, and you just
1393920	1395920	let it all out, and you
1395920	1397920	like, her...
1397920	1399920	However,
1399920	1401920	the other side of the coin for
1401920	1403920	Azura's voice is
1403920	1405920	it won't go down.
1405920	1407920	It can't stay down.
1407920	1409920	There's no such thing as a refractory
1409920	1411920	period to her when you listen
1411920	1413920	to her voice. Maybe you'll get 10 minutes
1413920	1415920	of peace at max, you know what I'm saying?
1415920	1417920	So, I can't
1417920	1419920	get why she got a warning. I don't think
1419920	1421920	she got a warning because she was
1421920	1423920	wise enough to private it.
1423920	1425920	I don't know, I don't know if she did delete that.
1427920	1429920	Did she do ear licking?
1429920	1431920	Goodness me, can't even do it with ear licking.
1431920	1433920	I don't know what's going on, because people
1433920	1435920	that show their face are still uploading
1435920	1437920	all fine and dandy, so I think
1437920	1439920	there might be a H-E-N
1439920	1441920	update to the tie.
1441920	1443920	Possibly
1443920	1445920	pop stealth policy. Oh god, not the camera
1445920	1447920	angle again.
1447920	1449920	I'm currently driving with one hand, so this
1449920	1451920	is going to go absolutely awful.
1451920	1453920	But look how big Pandora is, it's fantastic.
1455920	1457920	One hand steering whilst I
1457920	1459920	drink my tea.
1459920	1461920	I'm like a real contractor, honestly.
1463920	1465920	Look, I'm just here to do the contract work.
1465920	1467920	I'm not here to do anything special.
1467920	1469920	I get paid on the day.
1469920	1471920	Okay,
1471920	1473920	driving isn't actually that bad, right?
1473920	1475920	Let's speed up, let's go.
1475920	1477920	Let's see if two handed, I'm even worse,
1477920	1479920	probably.
1481920	1483920	Oh, I'm hitting, I'm hitting the land.
1483920	1485920	I'm doing the Titanic.
1485920	1487920	Titanic momentum.
1493920	1495920	Yes, thank you.
1495920	1497920	Thank you for the tip, Kitsune.
1497920	1499920	Literally,
1499920	1501920	I don't think I've really
1501920	1503920	met anyone that's
1503920	1505920	heard about this heckin' game.
1505920	1507920	But I'm glad that a few of you actually have played it.
1507920	1509920	Okay, I'm just on the walking teleport stations
1509920	1511920	when I do that.
1511920	1513920	Hi, hi everyone joining.
1513920	1515920	We're playing Avatar, James Cameron's
1515920	1517920	Avatar. Some people thought
1517920	1519920	it was Avatar
1519920	1521920	the last airbender related.
1521920	1523920	No, no, no, no, no.
1523920	1525920	Not at all. Although, I think
1525920	1527920	we might be doing a watch along with that.
1527920	1529920	If you're into watch-alongs, please do
1529920	1531920	think about supporting your local neighborhood
1531920	1533920	little sister, because she may be
1533920	1535920	doing a watch along with that already.
1535920	1537920	I'm going to take a little sipping tune of my cola.
1537920	1539920	I need to hydrate.
1539920	1541920	Now I get to ramble about
1541920	1543920	all the work I did yesterday.
1543920	1545920	Okay, so the update is
1545920	1547920	Are you squidding me right now?
1547920	1549920	Unless.
1549920	1551920	Brian!
1555920	1557920	Honestly though,
1557920	1559920	thank you for the tip.
1559920	1561920	Tarja.
1561920	1563920	I feel like that's not how you're supposed to pronounce it.
1563920	1565920	Or are you Swedish and it's
1565920	1567920	Tarja?
1567920	1569920	A little bit of a Swedish
1569920	1571920	moment.
1571920	1573920	Look, it's that guy we saved
1573920	1575920	in that cave only a few minutes
1575920	1577920	ago.
1577920	1579920	Viper Wolves.
1579920	1581920	Viper Wolves.
1585920	1587920	What kind of cola?
1587920	1589920	Just cola cola.
1589920	1591920	Is it called Coke Zero
1591920	1593920	when it's got the no sugar?
1593920	1595920	I finally went no sugar on the cola.
1595920	1597920	Aspartame.
1597920	1599920	I can finally tolerate aspartame.
1599920	1601920	It is that thing that is in the drinks
1601920	1603920	to make it sugar free.
1603920	1605920	But I was like, I don't mind having
1605920	1607920	a big badonk-a-donk, but I don't want
1607920	1609920	it to get too big, so I'm now
1609920	1611920	drinking aspartame, which apparently
1611920	1613920	gives rats cancer.
1613920	1615920	So it's not looking good for us mammals.
1615920	1617920	But hey, oh, you gotta die something
1617920	1619920	and, you know, I'm not going out
1619920	1621920	without enjoying myself.
1621920	1623920	That's all I'm saying on them.
1623920	1625920	There are Viper Wolves here, so please excuse
1625920	1627920	the combat.
1627920	1629920	Boom.
1629920	1631920	Now, you can just kind of do this.
1631920	1633920	But it does bring
1633920	1635920	you out of fricking invisibility.
1635920	1637920	Get in the boat! Get in the boat! Drive away!
1637920	1639920	Drive away!
1639920	1641920	Yeah, see, they get scared of my little
1641920	1643920	fart bomb.
1643920	1645920	Actually, I think it's called a supersonic wave
1645920	1647920	and they don't like the noise, which makes
1647920	1649920	sense. You know, nature doesn't like loud
1649920	1651920	noises. Can relate
1651920	1653920	on a
1653920	1655920	physiological...physiological?
1655920	1657920	No, not physiological.
1657920	1659920	Now, you can just skip quite a bit of combat
1659920	1661920	if you're cheeky, but only
1661920	1663920	if you're smart enough to do the things
1663920	1665920	in the correct timing. I'm going to heal up.
1665920	1667920	You can heal up naturally and it just
1667920	1669920	means gentle for time. As I said, this game
1669920	1671920	is super forgiving to new gamers.
1671920	1673920	If you are into
1673920	1675920	that fantasy element,
1675920	1677920	am I to walk from here?
1677920	1679920	I can walk from here.
1681920	1683920	Nature doesn't like loud noises.
1683920	1685920	Literally, the loudest of nature.
1689920	1691920	The sea bomb or a big badonka,
1691920	1693920	those are the two choices.
1693920	1695920	I don't mind getting too big.
1695920	1697920	No, sorry, I do mind getting too big.
1697920	1699920	You gotta keep that pear-shaped bone.
1699920	1701920	You know, like when I do that
1701920	1703920	hand cam stream, everyone's
1703920	1705920	going to know the real size of my
1705920	1707920	chest.
1719920	1721920	Yes, I
1721920	1723920	will teach you all the strats of this game.
1723920	1725920	And for those
1725920	1727920	who are wondering, is this
1727920	1729920	an adjourned stream? This is roughly
1729920	1731920	a
1731920	1733920	seven-hour
1733920	1735920	strom.
1735920	1737920	So do feel free to strum yourself
1737920	1739920	for the full seven hours, if not,
1739920	1741920	then the seven-hour stream.
1741920	1743920	Roughly.
1743920	1745920	I believe we will actually successfully
1745920	1747920	catch Mercy for a redirect
1747920	1749920	if my humble Mercy
1749920	1751920	is streaming today, which I believe she is.
1751920	1753920	As always, if any
1753920	1755920	of my gen mates come online, please
1755920	1757920	remind me and I will
1757920	1759920	tell those who would
1759920	1761920	much prefer to watch a game that isn't
1761920	1763920	archaic, or whatever they're
1763920	1765920	doing on stream.
1765920	1767920	We're supposed to
1767920	1769920	for seven hours. I feel
1769920	1771920	like that would
1771920	1773920	hurt.
1773920	1775920	But anyway, because
1775920	1777920	I cannot tell you how strange
1777920	1779920	it was to go offline after
1779920	1781920	two hours, it
1781920	1783920	literally felt like, what do we
1783920	1785920	do now? Oh, now we play the game.
1785920	1787920	Because I was like, wait, I have
1787920	1789920	so much time.
1789920	1791920	So
1791920	1793920	I've got three more
1793920	1795920	ASMR collabs on the way. I did a little
1795920	1797920	bit of socializing. We are now Navi.
1797920	1799920	We're about to do some Navi quest lines.
1799920	1801920	But please remember, we are
1801920	1803920	RDA Navi.
1803920	1805920	To use teleportations, we use
1805920	1807920	the Tree of Vision. It's very
1807920	1809920	important to get those because my goodness, it makes
1809920	1811920	travel so much easier.
1811920	1813920	Look how tall we are.
1815920	1817920	And the camera angle has changed and
1817920	1819920	is much more favorable.
1819920	1821920	I prefer when
1821920	1823920	video games have a really pulled
