start	end	text
534000	536000	If somebody kills me, it was Strony.
536000	538000	Wait, I'm not fucking doing it.
538000	540000	Mercy!
540000	542000	Mercy, no!
550000	552000	Guys, guys, I'm having a little issue.
558000	560000	You're cheating nasty whore.
564000	566000	Wait, wait, wait, wait.
566000	568000	I didn't see anything.
568000	570000	Hold on.
570000	572000	Can you guys hear me?
572000	574000	Yeah, can you use her?
574000	576000	I feel so betrayed, man.
578000	580000	Where are you?
580000	582000	My atoll.
582000	584000	We're so hurt by this development.
588000	590000	I didn't see anything.
590000	592000	In my defense, Amy, what kind of defense is I didn't do it?
592000	594000	You had no alibi.
594000	596000	Yeah.
596000	598000	The candlestick was in the lounge.
598000	600000	The billiard room had the freaking pool queue.
600000	602000	And it was like, what was that alibi?
602000	604000	I didn't do it.
604000	606000	Oh, we got a play pro punt on D mode.
606000	608000	Clue.
608000	610000	Clue reference.
610000	612000	That was horrible. I hated every second of that.
612000	614000	I love Shadow the Hedgehog.
614000	616000	Literally, I was like, I'm being accused
616000	618000	by a shadow the Hedgehog lover.
618000	620000	I don't know.
620000	622000	I mean, we can't let Sonic the Hedgehog
622000	624000	go down without fight.
624000	626000	It's not Sonic, it's Shadow!
626000	628000	Oh my god, please, get away!
628000	630000	Whatever the hell his name is, whatever the hell his name is.
630000	632000	They both begin with.
636000	638000	Oh, thank god.
638000	640000	Hopefully, this time, I'll actually be imposter.
640000	642000	I'm coming for you, Johnny.
642000	644000	If you're fucking coming for me, I'm coming up.
644000	646000	You, goodbye.
646000	648000	Oh, man.
650000	652000	I'll be a good little girl.
652000	654000	I'll do my test.
654000	656000	Okay, let's try it now.
656000	658000	Wait, where's the map?
658000	660000	Oh, where the fuck is the map?
660000	662000	I need to fix the wiring.
662000	664000	Why are they not highlighting it?
664000	666000	I need to do the asteroid.
666000	668000	Hey, Johnny.
668000	670000	You're pretty funny last round.
670000	672000	Ask the gun to move in that gaslight.
672000	674000	Right, we're playing gal.
674000	676000	Wait, why is the game sound so quiet?
676000	680000	Guys, I'm going to have to turn up the game sound, unfortunately.
680000	684000	Because that should not be making such a tiny little noise.
688000	690000	It's fine, it's fine.
690000	692000	Unlock manifolds.
692000	694000	A reactor, electrical, divert power to security.
694000	696000	Oh god, what is that?
696000	698000	Divert power?
698000	700000	Is he divert power?
700000	702000	Oh my god, I love the map.
702000	704000	The map, the map, the map.
704000	706000	Right, we're going to admin.
706000	708000	What do I report?
708000	710000	Oh, yes.
710000	712000	What the hell?
712000	714000	What the hell?
714000	716000	I was doing it.
716000	718000	I was doing it.
718000	720000	It shadowed the hedgehog.
720000	722000	Let me talk.
722000	724000	Okay, found the body.
724000	726000	Let the rabbit speak.
726000	728000	So I was doing electrical.
728000	730000	It was coming from electrical.
730000	732000	Actually, I don't know where the map works.
732000	734000	Hold on, let me look at the map.
734000	736000	You can open up the map.
736000	740000	I walked up near and in between reactor and security.
740000	742000	If that were the body.
742000	746000	I am going to vouch for Rhea in pink.
746000	748000	Because she was near me all the way in navigation.
748000	750000	I saw her go in the opposite direction.
750000	752000	So I think Rhea is fine.
752000	754000	Yeah, yeah, he coughed at me.
754000	758000	So Strony, Rhea and Mercy are vouching for one another.
758000	760000	Shebi is claiming she saw it.
760000	762000	So Azura, Mamosa and Rain, you all look in Suss's book.
762000	764000	What do you guys have to say for yourselves?
764000	766000	I have to say something.
766000	768000	I was in...
768000	770000	It was not me.
770000	772000	Because I saw...
772000	774000	How do we know?
774000	776000	How do we know it wasn't you?
776000	778000	Because I was with Strony.
778000	780000	Then I went to security and I saw what happened.
780000	782000	I didn't see who killed.
782000	784000	Well, it was in between security.
784000	786000	Yeah, but I...
786000	788000	It was in between security and Reactor.
788000	792000	No, I did see Rain and Admin.
792000	794000	So Azura and Mamosa are now the most likely suspects.
794000	796000	Unless Shebi, you're playing mind game.
796000	798000	So Azura, Mamosa and Shebi are all Suss now.
798000	802000	Unless Ventilation was taken in Electrical.
802000	804000	Which, unfortunately, I don't know.
804000	806000	I don't believe a word you say, Azura.
806000	810000	Well, I'm innocent.
810000	814000	I was sitting at the table.
814000	816000	I was sitting at the table because I'm having audio issues.
816000	818000	I can balance.
818000	820000	I can balance.
820000	822000	Okay.
822000	824000	I don't know who to vote for then.
824000	826000	I'm gonna vote for Mamosa.
826000	828000	Sorry, Mamosa, but you're the most likely target at the moment.
828000	830000	Okay.
830000	832000	Wait, who was the person that said they walked to security?
832000	834000	I'm gonna skip because I don't know who to vote for.
834000	836000	It was me.
836000	838000	Azura and Mamosa have abstained from voting.
838000	840000	How fucking curious.
840000	842000	I'm just wondering.
842000	848000	What do you guys do?
848000	850000	What do I do to you?
850000	852000	Right, let's find out.
852000	854000	Mamosa was an imposter.
854000	858000	Azura is the most fucking likely.
858000	860000	I'm keeping an eye on her.
860000	862000	It's impossible.
862000	864000	But they're no fucking getting me in these mind games.
864000	866000	I know how these games work.
866000	868000	I'm fucking energetic.
868000	870000	What happens is the lights are off and they don't work.
870000	872000	Wait.
872000	874000	Whoa.
874000	876000	One, two, three, four.
876000	878000	Five, six, seven, eight, nine, ten.
878000	880000	Oh my god, I'm so smart.
880000	882000	Electrical.
882000	886000	More like, electricate my music.
886000	888000	Mommy's been so aggressive.
888000	890000	I think it's the lights.
890000	892000	Okay, look. Thank you.
892000	894000	Unless it's Mercy, I bet.
894000	896000	What?
896000	898000	Why?
898000	900000	It's not me.
900000	902000	It's not me.
902000	904000	It's not me.
904000	906000	It's not me.
906000	908000	She's getting nervous.
908000	910000	She's getting nervous.
910000	912000	It's not working.
912000	914000	I think it's rain.
914000	916000	Yeah, it's rain.
916000	918000	It's not rain.
918000	920000	So it's both.
920000	922000	Right.
922000	924000	We do kind of need to breathe oxygen.
924000	926000	Not going to lie.
926000	928000	We need a cheeky bit of oxygen.
928000	930000	Very fucking curious.
934000	936000	It wasn't.
936000	938000	Wait a moment.
938000	940000	Who was attacking you?
940000	942000	It's fucking Mercy.
942000	944000	Oh my god, guys.
944000	946000	Mercy walked by me and disappeared into the nether.
946000	948000	I do believe it might be her.
948000	950000	No, I was walking too.
950000	952000	What was the area on the left?
952000	954000	I was right next to you when you
954000	956000	I was alone
956000	958000	with Rain and Rea
958000	960000	and Strawny.
960000	962000	I was with
962000	964000	Rain. I think it was Rain.
964000	966000	Yeah, it was Rain.
966000	968000	It's Mercy.
968000	970000	No, it's not.
970000	972000	It's freaking you.
972000	974000	No, it's not. I can't believe you would do such a thing to me.
976000	978000	Oh, is there, I'm sorry.
978000	980000	Oh, okay.
980000	982000	It would make sense
982000	984000	why Mercy would vote.
984000	986000	Oh.
986000	988000	Oh!
988000	990000	Yay!
990000	992000	Yeah, let's go!
992000	994000	Oh, fantastic.
994000	996000	Game play, fucking flow.
996000	998000	I actually like to approve it
998000	1000000	because the pressure of being a poster is hard.
1000000	1002000	I'm sorry.
1004000	1006000	I probably could have killed.
1006000	1008000	Mercy walked right past me
1008000	1010000	and I'm surprised you didn't kill me then
1010000	1012000	because I was just talking to myself
1012000	1014000	with a weirdo.
1014000	1016000	I just wanted to.
1016000	1018000	I wanted to let you all live.
1018000	1020000	I'm sorry.
1020000	1022000	Look at me being so kind as an imposter,
1022000	1024000	letting you live.
1024000	1026000	You're not kind.
1026000	1028000	I'm not accepted.
1028000	1030000	I'm red, not blue, goddamn.
1030000	1032000	Jesus.
1032000	1034000	I'm lying. I forgive you.
1034000	1036000	I can never be mad.
1036000	1038000	All right.
1038000	1040000	Do my task and shake my hand.
1040000	1042000	Hi, I'm with garbage shooters.
1042000	1044000	Garbage shooters.
1044000	1046000	I'm sorry about last time.
1050000	1052000	Please don't kill me.
1052000	1054000	We're doing the garbage shoot boys.
1054000	1056000	Taking out the garbage.
1060000	1062000	I don't know what any of this stuff is.
1062000	1064000	I'm going to be honest.
1064000	1066000	I'm scared.
1066000	1068000	This is closed. I'm so scared.
1068000	1070000	Oh, there you go.
1070000	1072000	Whoa, whoa, whoa, whoa, whoa.
1072000	1074000	Why are you...
1074000	1076000	You're fine.
1076000	1078000	You're fine.
1078000	1080000	I'm traumatized.
1086000	1088000	Hold on a minute.
1088000	1090000	Amy is in
1090000	1092000	fucking electrical
1092000	1094000	and who does something upon?
1094000	1096000	Who are we? Ria's dead body again.
1096000	1098000	Oh, no.
1098000	1100000	She's a victim.
1100000	1102000	I literally opened the door
1102000	1104000	because the door just got closed in my face.
1104000	1106000	Me and...
1106000	1108000	I'm fucking on the outside.
1108000	1110000	And then Amy comes out
1110000	1112000	and then I go in to the back of the vent section
1112000	1114000	and Ria's sitting dead with her retort.
1114000	1116000	No, listen.
1116000	1118000	Amy,
1118000	1120000	do you have to say for yourself?
1120000	1122000	Did you tell me to kill myself?
1122000	1124000	No, what do you have to say for yourself?
1124000	1126000	Not that.
1126000	1128000	I mean, if you want to...
1128000	1130000	I can't stop you.
1130000	1132000	I was doing electricals.
1132000	1134000	Yes, you were because that's where you killed her.
1134000	1136000	She just admitted.
1136000	1138000	She just admitted.
1138000	1140000	She was...
1140000	1142000	Strony, I think you're making money.
1142000	1144000	Strony, when you get like this...
1144000	1146000	Strony, when you get like this...
1146000	1148000	No, because I know...
1148000	1150000	Wait, no.
1150000	1152000	When Strony came and opened the door,
1152000	1154000	I screamed because you scared me.
1154000	1156000	No, listen to...
1156000	1158000	Listen to Amy.
1158000	1160000	She literally goes.
1160000	1162000	She literally goes.
1162000	1164000	I was in electrical.
1164000	1166000	It's like breaking her microphone.
1166000	1168000	She literally goes.
1168000	1170000	She literally goes.
1170000	1172000	I was in electrical.
1172000	1174000	I tell you, I find the dead body of Rhea in electrical
1174000	1176000	and you go, oh, it's Strony.
1176000	1178000	I'm abstaining.
1178000	1180000	All right, then.
1180000	1182000	All right, then.
1182000	1184000	She goes, I'm in electrical.
1184000	1186000	I like how nobody's questioning us.
1186000	1188000	I know it's Amy.
1188000	1190000	Wait, wait.
1190000	1192000	I don't know.
1192000	1194000	If it's Amy, it also might be Mamosa
1194000	1196000	because Mamosa was cornering me
1196000	1198000	and she saw them walking together.
1198000	1200000	I was chilling with you.
1200000	1202000	No, I have not seen Azura.
1202000	1204000	Where's her body?
1204000	1206000	Probably by the table again.
1206000	1208000	Probably by the table.
1208000	1210000	She got the table.
1210000	1212000	I saw Azura talking.
1212000	1214000	I saw Azura talking.
1214000	1216000	I saw Azura talking.
1216000	1218000	It was rain.
1218000	1220000	Excuse me, what was that, Marcy?
1220000	1222000	Wait, who?
1222000	1224000	Who the fuck is for me?
1224000	1226000	Marcy.
1226000	1228000	Marcy's voting for me.
1228000	1230000	I'm so sorry.
1230000	1232000	Oh, my God.
1236000	1238000	Wait, Marcy's voting for me.
1238000	1240000	Marcy.
1240000	1242000	Marcy's voting for me.
1242000	1244000	Right, go do tasks if you want to win
1244000	1246000	or don't do tasks if you want to freaking die.
1246000	1248000	Oh, my God, Azura's we bit.
1248000	1250000	Pet over here.
1250000	1252000	Marcy's voting for me.
1252000	1254000	I'm voting for Marcy.
1254000	1256000	What for me?
1256000	1258000	Na na no.
1258000	1260000	No, Marcy's voting for me.
1260000	1262000	So when you see me floating in space
1262000	1264000	and I can't even play the game.
1264000	1266000	It's Marcy.
1266000	1267600	When it goes, oh, when
1267600	1270000	when床y is in Poster,
1270000	1272000	vote Marcy because she's gonna vote for me
1272000	1274000	last time it was Susie Baka.
1274000	1276000	No.
1276000	1278000	Wait, no, Marcy always
1278000	1280000	votes for the person that accuses her
1280000	1282000	when she's a posture
1283360	1287920	If you want to lose this crew mate have none, but I'm here at win and you guys
1295920	1297920	We know it's not she be
1306400	1308920	Right when I float away in space and it says
1308920	1314880	Ronnie was a wee crew mate everyone turned to merci and vote for her. Thank you very much. I rest my frickin case
1316320	1318320	I'm no having it
1339920	1341920	I
1350200	1356160	Because mercy will accuse someone and vote for somebody who is who is the imposter and accusing her
1357160	1360120	Back and then scrawny gets so defensive
1361920	1363920	Have a midget as a pet
1368920	1370920	Oh
1398920	1403920	I can't wait to murder
1407720	1409720	My god, why am I imposter again?
1416440	1418440	Oh my god
1419640	1421640	I like to I can hear
1428920	1430920	What's a buddy, so who wants my buddy?
1432640	1434640	I'm doing the garbage you desu
1434640	1439440	I'm gonna get absolutely ruled by Amy is gonna be gunning for me if she was an imposter
1440720	1445800	I'm glad we gonna for myself as well when my attitude is absolutely stinking in this game. I have to admit
1445800	1447800	I'm taking nothing but the pain
1447960	1452520	They legit are must be like so sick and screaming so you know what we're gonna do next then
1453480	1457480	We're gonna know and we're gonna be calm and we're gonna laugh
1465200	1469800	Okay, they're tickling each other behind over here they're tickling each other behind the bin
1482520	1484520	I
1487800	1492880	Sorry, I'm getting chased by mercy halfway across the canteen. I'm just here for a scoop of food
1492880	1496160	I'm not I'm not gonna lie. I'm just here for a wee bit of food. You just leave me alone
1496160	1500040	I actually you know what if you're imposter you should come for me first cuz I'm gonna figure out who the
1500920	1504480	Right who's dead as there came from here. So there's a dead body in here. It's a zero
1505040	1507040	Right, but there's no dead body
1507600	1509600	So we can't approve we can't actually prove
1513400	1520760	Right check in Azura did come from here. We're actually gonna be a cheeky we that and pop on cameras, right? Okay. Okay, we're motion
1521280	1525840	Right Amy and Azura together right, but my motion here. Oh, everyone's fucking cleaned up
1527200	1531800	Right Azura and Amy can get a kill on each other right now if they're feeling confident enough
1531800	1538440	They're having a wee giggle. They're having a wee laugh. Azura is holding back not really doing any tasks. I don't like what I'm seeing
1539440	1542760	We are going to do the last oh, sorry, I can count numbers one, two
1544920	1546920	Six of them eight nine ten
1547520	1553440	Okay, lovely. We're gonna go back on cameras because these imposters think they're gonna get the better of me absolutely fucking
1553920	1556560	Right, we see it Azura and Amy together again
1557200	1560440	Interesting interesting they two seem to be hugging one another
1561360	1566080	Mamosa has come out come out rails now coming my way I repeat rea is now coming my way
1566080	1569520	Not the good way rea is not coming. Oh shit. Oh, you're pissed. Oh, you can't
1570680	1578360	What I'm fucking are you going for me? Be honest. I think I think I think I think you're going a little skit
1579240	1583960	I'm actually gonna get done by real. She's so cute. She's gonna be done. I'm gonna say thank you by the end of it
1585840	1587840	She'd be
1588360	1592440	Hold on right and I'm Amy again are on their own
1593200	1595360	I kind of trust Strelny
1597040	1600200	My task someone comes I'm a little scared of she be
1601280	1608640	I'm observing my my elf eyes are open camera. Oh god. She's going down into I believe med bay
1609640	1611640	She be out of med bay
1611760	1618080	Incredibly quickly timing on she be coming out of med bay almost as if uninterested in any test meriskay is fucking over me
1618080	1620080	I'm getting nervous
1622440	1624440	Me
1633400	1637800	Only rain I found rain dead in the back of electrical nobody was nearby
1639640	1644640	But I have a feeling it might be rea and Azura because they like to sit what with each other
1644640	1646640	They like a whole pants cuz they're go
1650120	1652600	And rea together no, I saw yeah
1657560	1660880	And then I was with Azura and then she became a mocked in on us
1662440	1665520	Well, that doesn't mean they couldn't have vented from electrical to
1666360	1668040	Mercy are very
1668040	1673440	Lately I've had to do the time in order to do electrical unless Mercy vented from below
1673440	1679240	But I actually wait did I see you come on cameras from I don't think that would make any sense. I think it's Azura
1679240	1681240	I'm sorry
1698040	1700040	I'm going
1728800	1734240	We fucking cams together for half the fucking round. Are you joking? I've already done on my time
1734240	1736240	I'm about to get ruled by rayon
1736240	1740880	Yeah, cuz I've already done on my task. They don't take that long. I mean I saw my tasks, but I'm really scared
1742320	1746040	No, I don't do that. I'll stay on count. Oh, Mary's is gonna fucking wallop me
1747400	1750400	I don't trust me either. She's fucking larkin and we can talk
1751760	1755040	She was the imposter and so I was like bye
1759040	1761040	Amy's actually going to save
1762800	1769360	Mamosa is following Amy so whatever happens in that room Mamosa and Amy are confirmed to be together. Yeah, piss off
1769360	1771360	I knew it was you
1776720	1778720	I knew
1788280	1790280	I
1808600	1810600	Did you run so slowly
1818040	1820040	You know
1820040	1822720	It doesn't take five seconds to type in a code
1826080	1828360	Okay, well, I guess we'll see I'll guess we'll see
1830160	1832760	Mosa if it's if it's not her
1848040	1850040	The person that's trying to kill you
1853360	1855360	Maybe you guys are both
1855960	1858400	Posters, I don't trust either one of you now
1859120	1861120	Like a sassy vodka social beat
1862440	1864440	Only people I trust here
1867480	1869480	I'm gonna stop accusing
1870040	1872040	I'm sorry
1878040	1880040	I
1908040	1910040	Know
1931800	1933800	Walking
1938280	1942160	Why don't you know just have open we gotta give
1950000	1952000	We gotta give each other
1968040	1970040	She's our baby, I love you
1983000	1985000	I'm gonna make you sweaty more
1988240	1990920	I'm tired of sweating mommy Mamosa's coming for you
1998040	2000040	Okay, I'm here my buddy
2002760	2004760	Absolutely done diddle that round
2005600	2010960	There we go this way. I thought it was curious how much mercy was sticking to me on cam
2028040	2033040	Okay, okay, let her say her piece
2043360	2047720	Dude she be looking right man, dude, no, I think it's rain
2058040	2060040	Different it's a pitch lower
2063680	2067480	I'm skipping my boat. I'm I can't I'm upstanding. I'm upstaining
2069920	2072400	Lily walked away not knowing where I was going
2074720	2078760	Listen if the imposter wins you guys are gonna lose okay, all right, that's all I have to say
2088040	2090040	I
2103080	2105760	Know mercy mercy didn't know where she was going
2106080	2110800	That was such a quick fucking round like bro, but I didn't even have time to gather any information
2115000	2121760	We downloaded this like proximity chat thing so we can like only hear each other when we get close
2129240	2133600	Obviously it means we can like scream at each other when we're playing the game. It's just really fun
2134560	2139440	Or I think it's funny. I thought it was cute
2140280	2144560	Maybe yeah, I'm talking about proximity chat to the reeflings
2152880	2155240	Yeah, I was gonna say the hover and around I didn't really
2155240	2157240	Call it
2161800	2164840	She was she comes and does need any hand. I'm like
2169000	2171000	Did you get
2171600	2174760	No, I got killed by rain. It's raining. I'm me. Oh
2178760	2180760	My god, of course they get put together
2180760	2182760	Oh, yeah, I'm hot in you. Oh
2184200	2186200	I could haunt the haunted
2190600	2192600	Anybody else fucking died you did it
2194240	2197440	You killed the baby you did it
2199680	2201680	I definitely don't cross rain
2202880	2204880	I mean good strong. He's good
2211360	2213360	When I become impossible, I'm gonna kill you rain
2215440	2218280	I mean vocal cause it's I mean not anybody
2221640	2223640	We things we're going in the space
2227440	2231120	Is there like any secrets I like burn myself in the
2235800	2240040	I know you have a brain. Oh great
2241080	2243080	I
2244360	2250200	Still think it's freaking I mean, okay. No, it's not rain. It's you. It's you rain
2253560	2255560	It's rain
2255560	2261000	So mercy, I don't know where strong. Oh, yeah, Ronnie. I saw her like a long time ago
2261160	2263160	But mercy was in the hallway
2264800	2270520	I had walked all the way from weapons through cafeteria and then found her body there
2270760	2276040	Where Rayo, Rayo, where did you come from? I went from so I went in the circle
2276040	2279960	I went from admin to down and then through I think it's
2281160	2283160	So you were the last one to see mercy
2283880	2285880	Yeah, I was I think actually
2288440	2290680	I'm voting rain because she's a sure yes
2292280	2294280	Voting rain
2295880	2297880	Listen, I'm pretty sure it's rare
2298840	2304680	Okay, I was shooting asteroids as her you saw me sit in there and walk by sitting there
2305240	2307240	But
2308680	2310680	No, poor Rayo
2320920	2322920	I thought it was I me I think it might be
2323880	2327560	I don't think it's I I don't know anyone that I know it's I me is one of them
2328840	2334120	Yes, I freaking know I I me had every chance to kill me. We were alone so many times
2339000	2341000	I watched her do the oxygen
2342200	2344200	Maybe
2346280	2350680	Rain cannot lie. I think she's grooming you. I think it's a Zura and rain
2351400	2353400	I
2357720	2362280	I did I did see you walk past me, but you could have looked back around you might have been waiting for your moment
2363160	2365160	Because I literally ran past
2366280	2370440	A rain and no, it's not I don't think it's I think it's actually I me
