start	end	text
3676000	3684000	You
3684000	3694000	You
3694000	3704000	You
3704000	3712000	You
3712000	3722000	You
3722000	3732000	You
3732000	3740000	You
3740000	3750000	You
3750000	3760000	You
3760000	3768000	You
3768000	3778000	You
3778000	3788000	You
3788000	3798000	You
3798000	3808000	You
3808000	3816000	You
3816000	3826000	You
3826000	3836000	You
3836000	3846000	You
3846000	3856000	You
3856000	3866000	You
3866000	3884000	You
3884000	3894000	You
3894000	3904000	You
3904000	3912000	You
3912000	3922000	You
3922000	3932000	You
3932000	3942000	You
3942000	3952000	You
3952000	3962000	You
3962000	3972000	You
3972000	3980000	You
3980000	3990000	You
3990000	4000000	You
4000000	4008000	You
4008000	4018000	You
4018000	4028000	You
4028000	4038000	You
4038000	4048000	You
4048000	4056000	You
4056000	4066000	You
4066000	4076000	You
4076000	4084000	You
4084000	4094000	You
4094000	4104000	You
4104000	4112000	You
4112000	4122000	You
4122000	4132000	You
4132000	4142000	You
4142000	4152000	You
4152000	4162000	You
4162000	4172000	You
4172000	4180000	You
4180000	4200000	You
4200000	4208000	You
4208000	4218000	You
4218000	4228000	You
4228000	4236000	You
4236000	4246000	You
4246000	4256000	You
4256000	4264000	You
4264000	4274000	You
4274000	4284000	You
4284000	4292000	You
4292000	4302000	You
4302000	4312000	You
4312000	4320000	You
4320000	4330000	You
4330000	4334000	You
4334000	4340000	You
4340000	4348000	You
4348000	4358000	You
4358000	4368000	You
4368000	4376000	You
4376000	4386000	You
4386000	4390000	You
4390000	4396000	You
4396000	4404000	You
4404000	4414000	You
4414000	4420000	You
4420000	4424000	You
4424000	4432000	You
4432000	4442000	You
4442000	4448000	You
4448000	4452000	You
4452000	4460000	You
4460000	4470000	You
4470000	4480000	You
4480000	4488000	You
4488000	4498000	You
4498000	4502000	You
4502000	4508000	You
4508000	4516000	You
4516000	4526000	You
4526000	4530000	You
4530000	4536000	You
4536000	4544000	You
4544000	4554000	You
4554000	4564000	You
4564000	4572000	You
4572000	4582000	You
4582000	4592000	You
4592000	4600000	You
4600000	4610000	You
4610000	4620000	You
4620000	4628000	You
4628000	4638000	You
4638000	4648000	You
4648000	4656000	You
4656000	4666000	You
4666000	4676000	You
4676000	4684000	You
4684000	4694000	You
4694000	4704000	You
4704000	4712000	You
4712000	4722000	You
4722000	4732000	You
4732000	4740000	You
4740000	4750000	You
4750000	4760000	You
4760000	4768000	You
4768000	4778000	You
4778000	4782000	You
4782000	4788000	You
4788000	4796000	You
4796000	4806000	You
4806000	4810000	You
4810000	4816000	You
4816000	4824000	You
4824000	4834000	You
4834000	4838000	You
4838000	4844000	You
4844000	4852000	You
4852000	4862000	You
4862000	4872000	You
4872000	4880000	You
4880000	4890000	You
4890000	4894000	You
4894000	4900000	You
4900000	4908000	You
4908000	4918000	You
4918000	4928000	You
4928000	4936000	You
4936000	4946000	You
4946000	4950000	You
4950000	4956000	You
4956000	4964000	You
4964000	4974000	You
4974000	4984000	You
4984000	4992000	You
4992000	5002000	You
5002000	5012000	You
5012000	5020000	You
5020000	5030000	You
5030000	5034000	You
5034000	5040000	You
5040000	5048000	You
5048000	5058000	You
5058000	5062000	You
5062000	5068000	You
5068000	5076000	You
5076000	5086000	You
5086000	5096000	You
5096000	5104000	You
5104000	5114000	You
5114000	5118000	You
5118000	5124000	You
5124000	5132000	You
5132000	5142000	You
5142000	5152000	You
5152000	5160000	You
5160000	5170000	You
5170000	5180000	You
5180000	5188000	You
5188000	5198000	You
5198000	5208000	You
5208000	5216000	You
5216000	5226000	You
5226000	5236000	You
5236000	5244000	You
5244000	5254000	You
5254000	5264000	You
5264000	5272000	You
5272000	5282000	You
5282000	5292000	You
5292000	5300000	You
5300000	5306000	You
5306000	5310000	You
5310000	5314000	You
5314000	5320000	You
5320000	5328000	You
5328000	5338000	You
5338000	5342000	You
5342000	5348000	You
5348000	5356000	You
5356000	5366000	You
5366000	5376000	You
5376000	5384000	You
5384000	5394000	You
5394000	5404000	You
5404000	5412000	You
5412000	5422000	You
5422000	5432000	You
5432000	5442000	You
5442000	5452000	You
5452000	5462000	You
5462000	5472000	You
5472000	5480000	You
5480000	5490000	You
5490000	5494000	You
5494000	5500000	You
5500000	5508000	You
5508000	5518000	You
5518000	5528000	You
5528000	5536000	You
5536000	5546000	You
5546000	5556000	You
5556000	5564000	You
5564000	5574000	You
5574000	5584000	You
5584000	5592000	You
5592000	5602000	You
5602000	5612000	You
5612000	5620000	You
5620000	5630000	You
5630000	5640000	You
5640000	5648000	You
5648000	5658000	You
5658000	5668000	You
5668000	5676000	You
5676000	5686000	You
5686000	5696000	You
5696000	5704000	You
5704000	5714000	You
5714000	5718000	You
5718000	5724000	You
5724000	5732000	You
5732000	5742000	You
5742000	5746000	You
5746000	5752000	You
5752000	5760000	You
5760000	5770000	You
5770000	5774000	You
5774000	5780000	You
5780000	5788000	You
5788000	5798000	You
5798000	5808000	You
5808000	5816000	You
5816000	5826000	You
5826000	5830000	You
5830000	5836000	You
5836000	5844000	You
5844000	5854000	You
5854000	5864000	You
5864000	5872000	You
5872000	5882000	You
5882000	5892000	You
5892000	5900000	You
5900000	5910000	You
5910000	5920000	You
5920000	5928000	You
5928000	5938000	You
5938000	5942000	You
5942000	5948000	You
5948000	5956000	You
5956000	5966000	You
5966000	5976000	You
5976000	5984000	You
5984000	5994000	You
5994000	6004000	You
6004000	6012000	You
6012000	6022000	You
6022000	6032000	You
6032000	6040000	You
6040000	6050000	You
6050000	6060000	You
6060000	6068000	You
6068000	6078000	You
6078000	6088000	You
6088000	6096000	You
6096000	6106000	You
6106000	6116000	You
6116000	6124000	You
6124000	6134000	You
6134000	6144000	You
6144000	6152000	You
6152000	6162000	You
6162000	6172000	You
6172000	6180000	You
6180000	6190000	You
6190000	6200000	You
6200000	6208000	You
6208000	6218000	You
6218000	6228000	You
6228000	6236000	You
6236000	6246000	You
6246000	6264000	You
6264000	6274000	You
6274000	6284000	You
6284000	6292000	You
6292000	6302000	You
6302000	6312000	You
6312000	6320000	You
6320000	6330000	You
6330000	6340000	You
6340000	6348000	You
6348000	6358000	You
6358000	6376000	You
6376000	6386000	You
6386000	6396000	You
6396000	6404000	You
6404000	6414000	You
6414000	6424000	You
6424000	6432000	You
6432000	6442000	You
6442000	6452000	You
6452000	6460000	You
6460000	6470000	You
6470000	6474000	You
6474000	6480000	You
6480000	6488000	You
6488000	6498000	You
6498000	6508000	You
6508000	6516000	You
6516000	6526000	You
6526000	6536000	You
6536000	6544000	You
6544000	6554000	You
6554000	6564000	You
6564000	6572000	You
6572000	6582000	You
6582000	6600000	You
6600000	6610000	You
6610000	6614000	You
6614000	6620000	You
6620000	6628000	You
6628000	6638000	You
6638000	6648000	You
6648000	6656000	You
6656000	6666000	You
6666000	6676000	You
6676000	6684000	You
6684000	6694000	You
6694000	6704000	You
6704000	6712000	You
6712000	6722000	You
6722000	6732000	You
6732000	6740000	You
6740000	6750000	You
6750000	6760000	You
6760000	6768000	You
6768000	6778000	You
6778000	6788000	You
6788000	6798000	You
6798000	6808000	You
6808000	6818000	You
6818000	6836000	You
6836000	6846000	You
6846000	6856000	You
6856000	6864000	You
6864000	6874000	You
6874000	6884000	You
6884000	6892000	You
6892000	6902000	You
6902000	6912000	You
6912000	6920000	You
6920000	6930000	You
6930000	6940000	You
6940000	6948000	You
6948000	6958000	You
6958000	6968000	You
6968000	6976000	You
6976000	6986000	You
6986000	6996000	You
6996000	7004000	You
7004000	7014000	You
7014000	7024000	You
7024000	7032000	You
7032000	7042000	You
7042000	7052000	You
7052000	7060000	You
7060000	7070000	You
7070000	7080000	You
7080000	7088000	You
7088000	7098000	You
7098000	7102000	You
7102000	7108000	You
7108000	7116000	You
7116000	7120000	You
7120000	7126000	You
7126000	7130000	You
7130000	7136000	You
7136000	7144000	You
7144000	7154000	You
7154000	7164000	You
7164000	7172000	You
7172000	7182000	You
7182000	7192000	You
7192000	7200000	You
7200000	7210000	You
7210000	7220000	You
7220000	7228000	You
7228000	7232000	You
7232000	7236000	You
7236000	7240000	You
7240000	7244000	You
7244000	7248000	You
7248000	7252000	You
7252000	7256000	You
7256000	7260000	You
7260000	7264000	You
7264000	7268000	You
7268000	7272000	You
7272000	7276000	You
7276000	7280000	You
7280000	7284000	You
7284000	7288000	You
7288000	7292000	You
7292000	7296000	You
7296000	7300000	You
7300000	7304000	You
7304000	7308000	You
7308000	7312000	You
7312000	7316000	You
7316000	7320000	You
7320000	7324000	You
7324000	7328000	You
7328000	7332000	You
7332000	7336000	You
7336000	7340000	You
7340000	7348000	You
7348000	7352000	You
7352000	7356000	You
7356000	7360000	You
7360000	7364000	You
7364000	7366000	You
7366000	7368000	You
7368000	7376000	I will miss you it'll be actually painful um not being able to stream because I realize
7376000	7379360	every awaken moment I just want to stream because I was gonna stream earlier and I'm
7379360	7385040	like no I don't let me just pace myself um my voice is a little shot as you can hear
7390560	7394240	uh and maybe the vacation meta will pay off I don't know I'm not I'm not as
7394880	7401360	I'm not as cool as Emmy in terms of um she had a lot of stuff uh that was going on in her
7404960	7410320	I do have some shorts I am gonna work on a video an ASMR video for you guys to listen to
7410320	7416000	you before I'm gone um who's gonna run Wonderland all she beats afk strawnee will
7416720	7419200	Johnny is is my second hand second hand woman
7421280	7427280	um yeah I almost stream Hades yesterday but I'm like I need to not I need to pace myself I
7427280	7431840	need to just stream when I'm going saying I'm going to stream because otherwise I will get burnt
7431840	7435920	out I'm not don't worry I'm not burnt out it just like if I know if I try to stream like literally
7435920	7442800	like eight hours like I'm not strongy I can't stream like 12 hours a day every day it's very
7442800	7446560	difficult um but yeah strawnee strawnee will be in charge
7452320	7456880	I still have so much to do to prepare I don't even have I might have to go ask my parents if I can
7456880	7460400	borrow one of their suitcases because I'm like I don't even have a suitcase because I don't like to
7460400	7470160	travel I haven't traveled to see my grandparents um alone since I was 16 and I'm very anxious
7470160	7478800	going to an airport by myself um but you know I just I haven't seen my grandparents in almost
7478800	7484480	like two years and I'm trying and then thankfully because of you guys I'm able to afford a ticket
7485280	7492400	so I can fly over so thank you for that um strawnee left with Wonderland oh boy um
7493440	7498880	but yeah I'm just a whole 40 yeah it's been a whole 40 years since I've seen my grandparents that
7499120	7504160	are in their 120s um I'm boomy what's up cancel
7505600	7512720	here's your hi what are you doing oh you're reaching out you're telling me to get off the
7512720	7516720	computer I feel like boomy nose when I'm really tired I also don't feel good it's my fucking heart
7516720	7520800	it's important all day if I haven't eaten a lot it's only only having the applesauce and the
7520800	7527840	two bites of like rice um yeah it's just like I don't it's gonna be because it's like it's not
7527920	7531600	like a round trip it's like there's a connect there's like a layover and I'm worried that like
7531600	7536720	I'll miss flight or what have you but what the kitties my parents are gonna be watching them um
7539280	7543760	yeah my parents will be watching them and then I have the cat cam so I can keep an eye um
7546080	7550880	yeah still flying I'm very nervous uh
7551200	7551680	uh
7553520	7559280	and I also haven't been to that airport in 40 years so I don't know where the fuck I'll be going
7561840	7564560	so me can you please just like sit there thank you
7570160	7575120	um yeah I don't I think that was the last time I flew too was when I saw my grandparents
7576080	7581200	that time I know it's been longer no oh no because I flew up here that's a lie
7581920	7588880	they flew up here the last few years um yeah I just like you guys know like I'll be tweeting
7588880	7593360	like every friday I'll I'll probably do like a um
7595680	7600560	uh an audio but not I don't know if I'll be able to get away with anything
7600800	7607280	ooh alternative but um I don't think I will be in the mood to do that
7612800	7618400	I was flying prena oh it was great it was amazing now I have to take off my shoes I didn't have to
7618400	7625760	do that before um I also get really bad ear pain being on an airplane and that's why
7626480	7631040	I don't like flying the last two the last place I traveled to you know yeah I drove
7631040	7634640	I drove to Canada with friends that was fun you drove to Montreal
7637440	7641760	and then I've driven to New York before with my parents
7643600	7646160	yeah I also have to figure out I don't even know because like
7648000	7650480	I don't know I've asked my parents if they're gonna drive me to the airport
7650720	7656960	I don't know I have to make sure my grandparents are my aunt because I have also
7656960	7660720	have aunt and uncles they live down there so I'm gonna try to see
7663680	7671120	firm yeah yeah TSA gets feet for free yeah I have I get really bad ear pain because one of
7671120	7674240	my eustachian tubes is kind of sort of blocked because of my arthritis in my neck because of
7674240	7679280	inflammation and all that other shit I've told you that before um so my ears really hurt so I'm
7679280	7686640	gonna buy like a pack of gum hope for the best my mom has flown a lot she flew a lot for work um so
7686640	7692880	she has a lot of she's already written me like a lot of advice um I it's so weird because I feel
7692880	7701840	like a little kid again I feel like I am 16 15 again I forget how old I was flying to go see
7701840	7708240	my grandparents and I was terrified back then and I'm terrified but they're older now they can't
7708240	7712320	really fly so it's not it's better for me to travel rather than them
7717280	7722000	hi I'm sorry I'm sorry I missed you guys too but you know like I'll tweet a bunch
7722960	7728880	have shorts I have an ASMR I think I'm gonna do like a ear cleaning ASMR um
7730640	7736080	I'm trying to think I might I'm debating whether or not to like pre-record like some
7736080	7742400	Hades gameplay or something um just so you guys like have a video that goes up and it's me playing
7742400	7749920	or maybe meet just like a totally different game um like I'll play something else like a
7749920	7755840	do a little like pseudo playthrough style thing and just do a quick like one shot of something
7755840	7761920	and have that up as well just so you guys don't get too lonely um I see you think of a game to play
7761920	7767360	so if you have any suggestions let me know yeah don't worry it's I won't I don't leave for eight
7767360	7775040	days I don't I don't leave till the 18th y'all that's all indie playthrough yeah don't worry I
7775040	7778800	just want to tell you guys in advance I didn't want to come first talk to be like surprise I'm
7778800	7783760	not gonna be around but it's like it's halfway through the week so you still it won't feel
7783760	7791280	too much like a week I don't think because like I'm leaving on I think a Friday or Thursday and
7791280	7796880	I'm coming back on a Tuesday so it's just like kind of you guys almost won't have me for like a
7796880	7808560	weekend or something Hoonipop no I want to play Hoonipop on blue twitch with no sensors um but
7808560	7814640	yeah I just didn't I don't want you guys to stress um I'll probably just be like tweeting from the
7814640	7818400	plane just like screaming in my head like just maybe I'll have a twitter space and be talking to
7818400	7826480	myself like a crazy person next to the I got a window seat on the way there but I'm in the middle
7826480	7834000	on the way back which I'm gonna hate I hope I'm not sitting next to weird people because I will
7834000	7839600	try to outweard them so that I feel safer
7840560	7841200	uh
7845200	7855200	you know getting good credit how about what I missed something
7858880	7862560	I understand why there's no advance if your child is just moving safely yeah me too
7862560	7868880	I just hope like my worst I like again you know OCD you always like think of the worst so I'm just
7868960	7875120	like the plane's gonna go down uh something about I'm gonna lose my luggage this is gonna happen
7875120	7881680	this is gonna happen um so like my mind goes like a million miles an hour
7888080	7896320	definitely gonna need to I'm gonna charge up my switch um so I can play it on the plane and stuff
7899040	7901360	I also have my laptop I could bring my laptop with me
7903520	7907200	but I don't have like a portable mic to plug in because then I would just like png
7908880	7916080	like stream and be like hi grandparents um I love you I'm gonna be locked in my room
7916720	7923360	at like 12 at night and if you hear screaming don't worry about it but my grandparents would
7923520	7929040	be absolutely mortified if they heard me streaming because they are very christian
7930480	7932960	and if they heard me swear I'd feel so bad
7937280	7941680	if I could tell you the funny shit my my grandparents say because they're so christian
7942720	7943760	I love them to death though
7945600	7948800	reminds me of a lady going I've seen people talk about how they used to next to a hot person
7948800	7952880	in an airplane so if I haven't had that her friend thought she doesn't know she's the hot person
7952880	7962240	oh I hope I'm the hot person flight simulators help you yeah I like I'm not scared of flying
7962240	7966560	I'm just scared of things out of my control like when I can't control a situation
7967520	7974800	that it frightens me I prefer safety start one of those prayer circles they just exercise me
7977680	7981520	how do they feel if they saw a sexy muppet um honestly I don't think they would worry about it
7981520	7985280	that much because my grandparents really love them up it's like my grandmother especially
7985280	7993440	I think they have like all the things on like DVD and uh they probably think be like oh this is
7993440	7996640	like Miss Piggy or something and it has boobs I don't know
8000240	8003440	man I need to ask you I'm going to the beach soon do you want me to keep my
8004240	8009280	even in the water no you don't have to wear it if you don't have to wear it in the water
8010240	8015040	um I'm not if it can you can wear it in the water then that's cool but like again um
8016400	8018240	I don't want you to like break it or lose it
8020640	8024640	just know that if you do it like tightly a market leaves this from me
8025520	8029520	this is why you are dumb don't like to lose the control oh yeah that's a good point
8029520	8034320	yeah I hate losing control I generally do if I can't control a situation I get very upset
8034320	8039520	so where am I it's gonna be weird not having she be holding on to my leash
8040080	8045120	yeah I'm passing the reins over to Strani so she'll be she's she's educated in that
8046400	8052080	I've already handed over your keys to her uh to your cages so you'll be fine
8053280	8059120	mercy will also be keeping an eye um on the hair members that are trapped in my cage
8059120	8064320	because she is also knowledgeable at cages but don't worry you guys will be well loved
8064320	8074240	and well taken care of make sure mercy feeds you don't worry um yeah I'm gonna miss my cat so much
8074240	8079600	I remember my every time I see my grandmother she like makes fun of me because the last time I was
8079600	8086240	there um and this is when I had um Reina and Solea Solea being Reina's sister before she passed away
8086960	8092880	and I was there so I was I was staying with my grandparents for a month um but I left like
8092880	8098000	I think like a couple days or a week early because I just miss Reina and Solea so much
8098000	8102640	so it's literally gonna be so hard for me to be away from all my cats it's I don't know
8104000	8108640	I don't know how people do it like often if I could travel with them I would
8109680	8112640	I think the only cat that would be okay with traveling would be
8113600	8118480	actually none of them Fia's been kind of scared lately for some reason every time I open the door
8118480	8121680	she like runs and I'm like did someone like come into my apartment like a maintenance guy when
8121680	8125040	I wasn't here again and like scare the shit out of my cat like why are she scared every time I open
8125040	8134720	the door it's really weird um but otherwise I would say I would would have said Fia Reina actually
8134720	8140000	might chill Reina will just like really hey what's up Reina's doing well she's healing up well I was
8140000	8148720	looking at her but um if I could show you guys the before and after of what her the gash on her
8148720	8156080	fucking leg looked like um from her anal gland rupturing you guys would be absolutely horrified
8156080	8162320	because it looked like she got shot right next to her booty cheek um but she it's literally uh
8163120	8167680	scabbed over now it looks really good she's doing really well she's very I was recording
8167680	8175200	video this morning of her playing I'll probably post it um she's been yeah she's sleeping on a chair
8175200	8179200	I'm like turning around um and losing tracking because I'm looking at her she's across the room
8180000	8184800	um and then yeah boomy boomy's you know a menace as per usual nothing you're there
8186080	8190240	cats are intuitive you know these moving countries are a little more than usual things
8190960	8193520	happen yeah um
8196640	8200400	yeah Reina I feel like Reina I'm really worried about Reina because Reina is definitely like
8200400	8207600	imprinted on me um my voice is cracking a little bit because I'm sad talking about it um so I'm
8207600	8212800	gonna miss her a lot because she's my cat but thankfully she also loves my mom a lot so but
8212800	8218320	she sees my mom she's gonna be really happy um she loves hanging out with my mom when my mom came
8218320	8225760	over last she uh she was like really excited to see her and it was it's funny how you like is my
8225760	8234160	she hadn't seen Reina in like probably a couple months like quite like six months and my mom's
8234160	8238160	like she's forgotten me and I'm like no she hasn't I've had her since she was a kid and she knows
8238160	8244720	anywhere um but yeah she's really great she's healing my grandparents have pets no my grandparents
8244720	8249200	have never had pets because they're the type of people that think animals are meant to be outside
8249200	8256960	at all times um that was funny the first time my grandpa so these are my Haitian grandparents
8257600	8263840	um so they they also have you know that that they have like Haitian accents um
8265600	8273440	like my grandfather almost like it's more like a french accent and uh so back like I remember
8273440	8278960	a couple years ago when my grandparents first saw Reina Reina used to be a really fat cat unless
8278960	8283200	until she recently lost a lot of weight because of her age and she just can't like she used to be
8283200	8288960	like like 17 pounds I'm not even kidding you we I will post pictures of when she was very large
8291120	8297280	and so my grandfather saw her the first time she like walked out from like uh this is when I
8297280	8302320	lived at my parents house and then she walked out from like behind a wall or something and my
8302320	8308960	grandfather goes oh look at her she is pregnant wow she's what a beautiful cat you're gonna have
8308960	8319920	beautiful kittens and I'm like poppy no she's not pregnant she's not pregnant
8323360	8328000	yeah Reina was a thicker I still thick um I used to I used to I used to call her Miss Chonk
8328560	8332240	she'll she'll always be fat to me even though she's like normal cat size now
8332960	8341200	yeah he definitely fat shamed her um but yeah I haven't even told my grandparents like I quit
8341200	8346960	my job yet so it's gonna be kind of awkward having that conversation my grandfather texted me yesterday
8346960	8353600	he's like hey how's it going I can't wait blah blah blah and I'm just like it's going great I can't
8353600	8363680	wait to see you soon because I know I like they are they're very traditional um
8365360	8369920	like I know they were kind of upset that I didn't go to college because my grandfather was gonna
8369920	8375200	pay for my college until but then I went a little um I took a gap year and then he didn't but yeah
8375200	8380880	it's a whole fake thing um they don't know what I do now only my parents do and some and like two
8380880	8387120	my two best friends all of in Salem have you guys uh I've mentioned to you often um my grandparents
8387120	8395360	don't know my former employer knows because I was just like yeah fuck you guys I'm gonna go be a big
8395360	8405520	streamer no I didn't say that uh they don't have old country value oh yeah um it's like boy or
8405520	8410960	kettlebell that's cute yeah the oh they only want I never take it personally they only ever want
8411600	8417920	what's best for me um if I told them anything that I did they'd probably be absolutely mortified
8419440	8426720	I'd be like she's living in sin um yeah they won't be I'll probably skirt around the topic and be
8426720	8430560	like oh you know like because I remember when I tweeted that tweet like oh what do I tell people
8431280	8439680	that I do I'm just gonna be like I uh work for a startup social media company but I'm under
8439680	8444720	NDA so I can't say anything and then they'll be like oh okay and I rather they won't like they
8444720	8454000	won't usually when I'm there I make them talk a lot so uh probably Morgan
8454160	8464560	okay I'll tell you one funny thing that my grandfather has said
8466160	8473120	so my grandparents were here last they um they came why did they come for did I think
8473120	8477200	they did they come from like one of my parents anniversaries or something and my mom flew
8477200	8482480	them up as a surprise I think I think so I can't remember so I'm going and my grandparents were
8482560	8489440	staying um with my with my family for about like a week week and a half or two weeks I can't really
8489440	8494320	remember and so my grandfather's like oh I want to go get some and my grandfather's the type he's
8494320	8499200	always like wear slacks he's always was like wearing a polo he's very well-dressed man he used to be
8499200	8509760	a Spanish teacher in Haiti and um he uh so we're looking for pants for him and with my grandmother
8509760	8517440	just me him and my grandmother and he's just like looking at all these like slacks and he's like
8518080	8524560	why are all these pants so skinny what they're what is this these cockscrew pants they're
8524560	8533520	trying to look at my back sides I cannot believe them it is the homosexuals they want to see my
8533520	8540400	back sides and they want to grab my back side I'm like poppy no I don't think I don't think the
8540400	8551120	gays want anything to do with you he's like you never know you never know what they want I'm like
8551120	8557360	poppy please remind you like my my my grandparents don't know also that I'm pansexual either I'm not
8557360	8562400	there's no need to tell like that's this person to me I don't they don't know but I think I think
8562480	8566640	it would be very funny if I was just like I said right there and then I'm like you know
8568960	8570720	it would have been funny yeah you like my accent
8573280	8578000	yeah I'm like I don't think nobody wants to look and it's like and this and this happened later
8578000	8581680	because we went shopping and he brought it up later to my parents because my parents asked him
8581680	8585280	when we had a lot of other family over because like my family's all over the place and we all
8585280	8590720	like came to my parents house and and like my parents family friends from their church and stuff
8591600	8597360	and my grandfather is telling the story of this really short pants that's really tight
8597920	8601840	skinny pants like skinny jeans and stuff and like skinnier slacks like they're really like
8602960	8607360	whatever I don't really know how what they're called um and he's telling it to the group
8607360	8612880	as we're like at my parents house around the fire and my mom is just looking mortified
8613520	8618400	she's trying not to laugh so hard because like my parents my parents don't like my parents a lot
8618400	8626640	more lax but my grandparents are hardcore like values like traditional uh biblical values my
8626640	8633200	parents a little bit more lax so my mom is just like like redacted redacted it's fine don't worry
8633200	8638800	about it like you did I hope you found better pants anyways is anybody you want some uh potato
8638800	8640160	salad is anybody
8647280	8651360	I think my family has gotten worse this time to be these last liver when I was a kid
8652400	8656080	oh I just take yeah my parents were a lot more conservative and now they just like really don't
8656080	8662960	give a shit anymore um I don't really care either way I just I don't have the energy to hate
8663920	8666800	that's not my problem I don't care um
8669120	8672160	that's my grandparents my parents are chill my parents are chill
8673840	8678160	my parents are very chill um they kind of just do their own thing
8680160	8685520	my mom is the type of uh Christian woman where she
8687920	8690560	she says oh as long as nobody's hurting anyone
8691440	8693520	and people are just showing each other with love and respect
8695280	8697120	um that's all she could ever ask for
8700720	8705200	hating is too much effort for nothing exactly I just don't I just don't have the energy
