start	end	text
444720	446720	Hello, Mrs. Shibby's mom.
446720	447720	Hi.
447720	453720	I feel this feels like I'm having a friend over for like a play date.
453720	457720	And then Johnny's like check poking her head into the room like, how are you guys doing?
457720	461720	And we're just like making our dolls like make out or something.
461720	465720	Can I get Johnny snacks?
465720	466720	We are the snacks.
466720	467720	We are the snack.
467720	469720	You look, you look so fine today.
469720	471720	Can we just talk about this?
471720	474720	My uncle Minky really cooked an outfit.
474720	475720	Yeah.
475720	479720	Like this, uh, I can't stop staring at the tummy.
479720	481720	It's sex.
481720	486720	Oh, it reminds me of a certain someone.
486720	488720	I just can't put my finger on it.
488720	492720	But you know, it's an homage to like an old friend of mine.
492720	493720	Yeah.
493720	494720	I think it's really gorgeous.
494720	497720	Very like slave Leia-esque.
497720	499720	May she rest in piss wherever she is.
499720	500720	I know.
500720	502720	She'd definitely be rested in piss.
502720	507720	I, I, I, I 100% believe that.
507720	509720	Um, Shibby with an naval piercing.
509720	511720	When that actually be kind of cute.
511720	512720	I do like yours.
512720	513720	Trinket yours.
513720	514720	You're just pretty nice.
514720	515720	Thank you.
515720	518720	Usually it's a bone, but like, you know, diamonds are girls friends.
518720	519720	That's right.
519720	520720	That's true.
520720	527720	Oh, so well with your hair, like all the, all the, all the trinkets in your hair.
527720	529720	That's cause I'm a star, baby.
529720	531720	She's a star.
531720	534720	See her name up at lights.
534720	539720	Um, can you tell us about some of the work that you've done as a star trinket?
539720	540720	Oh man.
540720	545720	I have taken a group on walkies.
545720	546720	Oh.
546720	554720	And I have done monologue readings for multiple productions.
554720	560720	I haven't landed a lead yet, but I'm hoping, I'm hoping fingers crossed.
560720	563720	You know, I bet you'll get a lead soon.
563720	564720	100%.
564720	565720	Oh, absolutely.
565720	569720	And I don't mean the leash that I usually carry, but you know.
569720	570720	Oh, I have a hold on.
570720	572720	I think I, I think I have a leash on me.
572720	574720	Oh, no, that's not the leash.
574720	575720	That's all right.
575720	576720	There it is.
576720	577720	I got it.
577720	578720	There it is.
578720	582720	So, oh, maybe I should take my, like, you have to teach me about like walkies and stuff.
582720	583720	I haven't taken them for walkies.
583720	586720	I usually just sit in their cage, um, my harem.
586720	588720	So you got, you got it.
588720	590720	You got to let them stretch their legs sometimes.
590720	591720	That's a good point.
591720	592720	Oh, I've been a bad madam.
592720	594720	I'll have to take them for walkies.
594720	595720	Maybe next time.
595720	597720	Oh, they'll love it.
597720	603720	Or maybe we can take them together at the, towards the end of this.
603720	606720	Cause it looks like they're into either walkies or steppies.
606720	607720	Yeah.
607720	610720	Like maybe we can walkies and steppies.
610720	617720	I can, you know, we'll split them into two groups and divide and conquer.
617720	620720	Four feet for the price of two.
620720	622720	That's, hey, that's pretty good.
622720	623720	That's a deal.
623720	625720	You haven't been neglected.
625720	627720	You haven't been neglected shop.
627720	628720	I feed you.
628720	631720	You have a nice crate.
631720	634720	I leave the lights on for you when I leave my house.
634720	635720	You're fine.
635720	639720	That's so kind of you, especially in this economy.
639720	640720	Yeah.
640720	641720	That light bill.
641720	642720	Yeah, exactly.
642720	643720	And I have air conditioning.
643720	646720	So you're not dying, you know, it's hot.
646720	648720	It was like 95 today in my area.
648720	650720	Oh, that's not so bad.
650720	653720	You guys are probably in a brisk 75 degree house.
653720	660720	Actually, according to my thermostat, it is a 70 a nice cool 70.
661720	664720	And then I, and then they can hang with my cat sometimes.
664720	665720	So.
665720	668720	Me and my fans air conditioning doesn't get down that low.
668720	670720	I, I can't even change it.
670720	677720	Like it like, uh, I don't know if it's like my landlords like determine for the entire
677720	680720	thing, but it's like locked and I, I can't change it.
680720	686720	I can only make it go cold or hot or turn it off.
686720	689720	It's 72 cold.
689720	692720	Oh, why is she be censored?
692720	695720	Oh, the other is trinket.
695720	696720	Get it right.
696720	700720	That's because I don't have the same assets as madam shabby.
700720	701720	Yeah.
701720	702720	Smaller.
702720	703720	Yeah.
703720	710720	Um, just like I see an Emmy, uh, the AI for YouTube does not pick up, uh, whoa chests.
710720	713720	So trinkets fine.
713720	716720	Trinket's like full Tom, she's good.
716720	717720	Yeah.
717720	719720	Tommy is totally allowed.
719720	720720	Yeah.
720720	721720	And then like, hold on.
721720	722720	Let me show off.
722720	724720	Like I kind of have you a little bit down, but like, look at her.
724720	726720	She's like, look how cute she is.
726720	728720	The little tail.
728720	731720	Wait, say something so you light up.
731720	733720	I am trinket.
733720	734720	Hi.
734720	735720	Hi.
735720	741720	You know, I, for the first time you showed me this, I glanced for a second because
741720	745720	I thought you had a, a razor on the headdress.
745720	749720	And I was like, that's hardcore.
749720	752720	Man, I wish.
752720	755720	Wish a, wish a bitch would.
755720	757720	She will cut a bitch.
757720	758720	Do not fuck with her, everybody.
758720	760720	She will cut you.
760720	762720	I will cry.
762720	764720	One of us will.
764720	765720	I will.
765720	766720	Yeah.
766720	767720	I'll watch.
767720	768720	I'll watch you guys.
768720	769720	Am I cut?
769720	770720	Wait, hold on.
770720	774720	If she, you're doing the cutting on the bitches and I'm watching, does that make me a cook?
774720	775720	Am I sitting in the.
775720	778720	No, no, you would never sit in the cut chair.
778720	780720	You would be front and center.
780720	781720	Okay.
781720	782720	Yes.
782720	784720	I'll be, I'll be like directing.
784720	787720	I'll feel, I feel better about that.
787720	788720	Yeah.
788720	791720	Everybody's got to have a manager.
791720	792720	Exactly.
792720	794720	I take direction.
794720	798720	Well, do you now?
798720	801720	Of course.
801720	803720	I will, I won't, I'm not going to test that.
803720	811720	I'm just going to believe you just so we can keep this YouTube TOS friendly.
811720	812720	Oh, okay.
812720	815720	So do you want to, do you want to get into this?
815720	816720	Of course.
816720	817720	Let's start with this plant.
817720	818720	Okay.
818720	819720	This plant.
819720	827720	I, if I recall, I think the person you hung out with before that you kind of modeled your
827720	830720	character wherever she is.
830720	838720	Didn't you guys do like, like baby or like eat or Rob as well as smash or pass?
838720	840720	Was that, was that a thing?
840720	841720	Yeah.
841720	842720	Yeah.
842720	845720	We did, we did include others because some of them you can't smash because like clearly
845720	846720	they're babies.
846720	847720	Yeah.
847720	848720	But some of them do look delectable.
848720	849720	Yeah.
849720	850720	Like you could just, you could just eat them.
850720	852720	Like this one looks like a straight up onion.
852720	853720	Yeah.
853720	856720	I would probably eat this one, but I wouldn't smash it.
856720	858720	I would, I would eat it.
858720	864720	100% would consume this, this little, this little cabbage onion.
864720	866720	I would let him live.
866720	868720	He can, he can, he can just go on about his way.
868720	869720	Okay.
869720	870720	All right.
870720	871720	Understandable.
871720	875720	Um, which so, are you also a pass?
875720	876720	I'm going to pass.
876720	877720	You're going to pass.
877720	878720	Okay.
878720	881720	I guess I'm just, I'm hand-able lecturing everything.
881720	883720	Although not that I'm a, all the sort, but.
883720	886720	Well, to be fair, I don't, I don't like vegetables.
886720	887720	So.
887720	888720	Oh, I'm a, I'm a huge vegetable fan.
888720	889720	So.
889720	892720	Oh, well you are, you are a rabbit, my dear.
892720	895720	That's a good point.
895720	897720	I didn't notice.
897720	899720	Um, I'm going to pass an Ivy store.
899720	902720	I feel like I would get poison Ivy if I tried to eat it.
902720	903720	So.
903720	904720	He's too cute.
904720	905720	His fangs are too cute.
905720	907720	That's a pass for me.
907720	908720	Yeah.
908720	909720	That's a pass.
909720	911720	I just got scared by my own, um, slipper.
911720	914720	I thought, oh my God, I thought something was touching my foot.
914720	916720	And I'm like, wait, this isn't one of the cats.
916720	917720	And I just freaked out a little bit.
917720	918720	Okay.
918720	919720	Anyways, moving on.
919720	920720	Um.
920720	922720	Can I say something about Venusaur?
922720	923720	Go off.
923720	924720	Say, say your truth.
924720	929720	I feel like he's the fat, ugly bastard of more like Pokemon.
929720	930720	Oh my God.
930720	931720	You're right.
931720	932720	He is.
932720	933720	Holy crap.
933720	936720	But like he would crush you if he got on top.
936720	937720	Oh yeah.
937720	940720	That would be, that would be pretty tough.
940720	942720	Getting mounted by that thing.
942720	943720	I'm good.
943720	944720	I'm good.
944720	948720	Again, I think I'd like contract some sort of allergy.
948720	949720	So.
949720	952720	Get some pollen in your eye.
952720	953720	Yeah.
953720	954720	Start sneezing.
954720	955720	I just don't even want to go through that.
955720	959720	I don't, I don't want to pollinate with this, this Venusaur.
959720	964720	And then there's the, the mega, which is a cuter version.
964720	965720	Yeah.
965720	966720	He's got some height to him.
966720	967720	Yeah.
967720	968720	But he's gonna be as heavy as hell.
968720	969720	Yeah.
969720	972720	I wish they like gave information about their like heights and weights.
972720	976720	That would be, that'd be pretty good.
976720	979720	This is terrifying.
979720	985720	The, the Gigantamax one.
985720	993720	I'm, I'm, you know, I'm slightly enticed by the, the little vines, but I'm going to
993720	996720	say no to words vine whip.
996720	1003720	I'm, I'm looking at his face and he's just looking like, you know.
1003720	1004720	Yeah.
1004720	1008720	I feel like I'm going to get taken advantage of.
1008720	1009720	Yeah.
1009720	1010720	Okay.
1010720	1012720	I'm going to say this right now.
1012720	1013720	Should I put a disclaimer in my chat?
1013720	1017720	We are going to say some very out of pocket things.
1017720	1028720	So if you are a fan of two cute girls, uh, talking about smashing, eating, robbing
1028720	1034720	or passing on Pokemon, um, then I don't, I don't.
1034720	1038720	I will say something about like the, the Venusaur mega.
1038720	1040720	I'm going to steal that flower off his head.
1040720	1042720	Oh, I don't care if I have to rip it off.
1042720	1043720	I'm going to take that.
1043720	1044720	That's, yeah.
1044720	1045720	Yeah.
1045720	1046720	Yeah.
1046720	1047720	He's, he's got a cute flower.
1047720	1048720	I'm going to pick it.
1048720	1049720	Oh wait.
1049720	1050720	Are you still on the last one?
1050720	1051720	No, I'm not.
1051720	1052720	I'm on Charmander.
1052720	1053720	Oh, okay.
1053720	1054720	You're a child.
1054720	1055720	Okay.
1055720	1056720	Let me get Charmander.
1056720	1057720	Oh, that's a baby.
1057720	1058720	So that's it.
1058720	1059720	That's it.
1059720	1060720	That's it.
1060720	1061720	That's an eatable creature.
1061720	1062720	That is pure meat right there.
1062720	1063720	You're going to eat Charmander?
1063720	1064720	Yeah.
1064720	1065720	Yeah.
1065720	1067720	I bet it tastes like jerky, like spicy jerky.
1067720	1071720	The only problem is he'd probably be well done because he's always cooking.
1071720	1072720	That's a good point.
1072720	1075720	I like my, I like my meat kind of rare.
1075720	1076720	So it's a little bit pink.
1076720	1077720	I like it rare.
1077720	1078720	Yeah.
1078720	1079720	Yeah.
1079720	1080720	You know what?
1080720	1081720	No, I wouldn't eat him.
1081720	1082720	Just, just for the fact that he might be well done.
1082720	1083720	Yeah.
1083720	1084720	Okay.
1084720	1087400	Oh, maybe because he's younger, he wouldn't be, it's like, like a veal.
1087400	1089720	So make them might be a little bit more rare.
1089720	1090720	I don't know.
1090720	1091720	I don't know.
1091720	1095720	Like maybe if I could cut off the tail and like sample him, you think?
1095720	1096720	Yeah.
1096720	1098720	That would just kill the whole thing.
1098720	1099720	Yeah.
1099720	1100720	Hmm.
1100720	1101720	Yeah.
1101720	1103720	You might, you'd have to like eat the whole thing.
1103720	1105720	You can't just like, just eat the tail.
1105720	1106720	That's true.
1106720	1110720	And then like, there's the war that when his tail goes out, he dies.
1110720	1111720	Yeah.
1111720	1112720	Yeah.
1112720	1115720	But like, if you cut it off and it doesn't go out, he could probably stay alive.
1115720	1116720	Oh, that's it.
1116720	1119720	You know, there's a, like, has anybody experimented with that cut?
1119720	1121720	Just cutting off Charmander's tail.
1121720	1123720	So fucked.
1123720	1128720	I don't think Game Freaks made the cooking Pokemon yet.
1128720	1129720	Yeah.
1129720	1132720	I have seen like an animation of somebody like chop it up.
1132720	1138720	Oh, I got a tweet that I'm alive.
1138720	1139720	Thank you for the reminder.
1139720	1143720	Oh, I have to retweet when you tweet that you're alive.
1143720	1145720	I always forget to tweet that I'm alive.
1145720	1146720	Okay.
1146720	1150720	Let me just pass the hardest thing because you just want to go and hit the ground.
1150720	1151720	Run it.
1151720	1156720	I literally, I just, and I can't like schedule tweets either because how I am.
1157720	1159720	You can't put links and schedule tweets.
1159720	1162720	And you never know if you're going to want a gorilla.
1162720	1163720	Exactly.
1163720	1164720	Sometimes I want to stream earlier.
1164720	1167720	Sometimes I, you know, have to use the bathroom.
1167720	1172720	So I run a couple minutes behind, you know, if you like that sometimes.
1172720	1174720	Got to keep them on their toes.
1174720	1176720	Never let them get your next move.
1176720	1177720	Exactly.
1177720	1180720	So I'm on Charmillion.
1180720	1184720	I'm going to type up my tweet and you can chat about your opinion.
1184720	1185720	Okay.
1185720	1191720	So for me, I think I, I think this will be my first smash because he's got them big, strong
1191720	1192720	arms.
1192720	1197720	And plus like, if you were to sit on his head, you could write his head cause he's got the
1197720	1198720	appendage up there too.
1198720	1202720	You're not wrong.
1202720	1203720	You're not wrong.
1203720	1205720	Not an eye.
1205720	1211720	I'm partially swayed by that, but he kind of just looks like he wouldn't like, he just
1211720	1216720	like, not like hitting and quit it, but he'd like just, he would complete you.
1216720	1217720	Yeah.
1217720	1218720	He wouldn't call me.
1218720	1219720	He would complete.
1219720	1223720	And then like, he just roll over and be like, so did you come?
1223720	1227720	And I'm just like, I'm not really, he just has that expression.
1227720	1228720	Yeah.
1228720	1229720	He looks cocky.
1229720	1231720	Like ain't not the best thing.
1231720	1232720	Yeah.
1232720	1238720	But even then, like, even if he did finish, like you could get off on your own.
1238720	1240720	He's got extra bits that stay hard forever.
1240720	1241720	That's a good point.
1241720	1244720	That's a good point.
1244720	1248720	I'm wondering where he puts like, where's, where would, where it's going to come from.
1248720	1249720	But you know what I mean?
1249720	1252720	I'm going to pass and you're going to smash, right?
1252720	1254720	Yeah, I'm going to, I'm going to smash.
1254720	1257720	I feel like I should have had a counter, but it's fine.
1257720	1260720	I think it does it at the bottom, doesn't it?
1260720	1262720	I don't know.
1262720	1263720	It does.
1263720	1267720	It'll, it'll, it'll put a green box around the ones that you say smashed to.
1267720	1268720	Oh, okay.
1268720	1271720	I just haven't smashed anything yet, so that makes sense.
1271720	1273720	But that might change with the next one.
1273720	1275720	That's a good point.
1275720	1277720	Cause we got Charizard.
1277720	1279720	I am smashing the dragon.
1279720	1280720	Thank you.
1280720	1283720	I mean, I mean, he's our first short king.
1283720	1284720	He's a short king?
1284720	1286720	I thought he's a dragon.
1286720	1291720	I know he's a dragon, but Charizard's like canonical height is very short.
1291720	1292720	Is it really?
1292720	1293720	I didn't know that.
1293720	1295720	You know, I don't, I don't.
1295720	1297720	He's five, he's five seven.
1297720	1302720	Charizard's only five seven?
1302720	1304720	Yeah, he's only five seven.
1304720	1308720	You know, I don't mind that cause that's like, that's literally just like an inch taller than me.
1308720	1309720	So we could be like eye to eye.
1309720	1311720	That's like perfect height.
1311720	1312720	Absolutely.
1312720	1313720	Yeah.
1313720	1317720	Five seven eight that short.
1317720	1323720	People, people, you feel like it's for a dragon.
1323720	1326720	Calm down everybody for a dragon.
1326720	1327720	For a dragon.
1327720	1328720	It's kind of small.
1328720	1330720	It's kind of small for a dragon.
1330720	1332720	Just, yeah, just for a dragon.
1332720	1334720	Also, you guys could totally do it while airborne.
1334720	1335720	So yeah.
1335720	1336720	He's a total smash.
1336720	1337720	Yeah.
1337720	1339720	I'm, I'm, I'm smashing the dragon.
1339720	1343720	Um, Charizard's mega.
1343720	1344720	Those baby arms.
1344720	1345720	Those baby arms.
1345720	1346720	Yeah.
1346720	1347720	I don't like them.
1347720	1353720	I feel like I would get hurt by the little, the double wings.
1353720	1354720	Yeah.
1354720	1356720	Like, like slapping would be nice.
1356720	1358720	But like, I don't, I don't know.
1358720	1360720	It's not feeling that, you know.
1360720	1364720	And then like the spikes on top of his head is totally unusable now.
1364720	1365720	Yeah.
1365720	1370720	I can't do anything with that.
1370720	1372720	I think it's a, I think it's a pass.
1372720	1373720	Yeah.
1373720	1375720	For the Y.
1375720	1376720	However.
1376720	1377720	However.
1377720	1382720	I'm kind of feeling Charizard mega X.
1382720	1384720	I just like the color palette a lot.
1384720	1387720	He's also got built-in handlebars that aren't his hip.
1387720	1389720	That's a good point.
1389720	1390720	Maybe he's into pegging.
1390720	1393720	Maybe he, you know, be pretty cool.
1393720	1395720	I'm going to, I'm going to smash.
1395720	1398720	I'm going to smash that.
1398720	1399720	Same.
1399720	1402720	Um, no, I, no, put him, put him out, put him out.
1402720	1406720	I would just be on fire and he would just sit on me and kill me.
1406720	1407720	So.
1407720	1408720	Yeah.
1409720	1412720	He's doing, he's doing too much.
1412720	1413720	Yeah.
1413720	1416720	He just seems like he's, he's just like, yeah.
1416720	1418720	He's just trying too much.
1418720	1420720	Like he's like compensating for something, you know.
1420720	1422720	Although I do like his womb tattoo.
1422720	1423720	His.
1423720	1424720	Wait.
1424720	1425720	He has a womb tattoo.
1425720	1426720	Oh my gosh.
1426720	1429720	He does notice that.
1429720	1433720	That's pretty, that's pretty cute.
1433720	1434720	Um, okay.
1434720	1437720	This is a baby.
1437720	1438720	That is a baby.
1438720	1442720	I, I can't eat it because it's too baby.
1442720	1443720	Yeah.
1443720	1448720	I like, I also, Squirtle has a soft spot in my heart because they were my starter.
1448720	1455720	And I, like, when I first played fire red and I named him Squirt, not understanding
1455720	1456720	the connotation.
1456720	1459720	Um, so I'm, I have to pass.
1459720	1462720	I would, I would lovingly cherish Squirtle.
1462720	1464720	Squirt could mean a lot of things though.
1464720	1466720	Like he's a small fry.
1466720	1467720	He's a little guy.
1467720	1468720	He gets a squirt.
1468720	1469720	Exactly.
1469720	1470720	That's why I call him Squirt.
1470720	1472720	And it's like, you know, I'm a kid.
1472720	1478720	So I'm not that like smart when it comes to naming things because it's fucking in his
1478720	1479720	name.
1479720	1480720	Of course.
1480720	1481720	Squirt has fainted.
1481720	1482720	He is a friend shaped little guy.
1482720	1483720	I love him.
1483720	1488720	And then when he was blast toys, he was called Squirt.
1488720	1493720	I mean, to be fair, you're not wrong.
1494720	1496720	That water pressure though.
1496720	1498720	Uh, let's, I'm just going to pass.
1498720	1500720	Um, war total.
1500720	1502720	Oh, that's a smash for me.
1502720	1503720	That's a smash for you.
1503720	1504720	Yeah.
1504720	1509720	Again, I've always liked the way that war total looks, especially his fluffy tail.
1509720	1510720	Yeah.
1510720	1511720	He does have a cute tail.
1511720	1512720	Very cute tail.
1512720	1517720	And like his, I always liked his little like ear wing things, whatever that is.
1517720	1519720	Um, I wouldn't smash him though.
1519720	1525720	He just looks like, again, like a shitty, annoying teenager that like, I would probably
1525720	1529720	have to teach to do things to, so that I could complete.
1529720	1531720	So I don't know.
1531720	1533720	I think he could, I think he could figure it out.
1533720	1537720	He's got that, he's got that ginky anime protagonist.
1537720	1539720	Let's need some goggles on him.
1539720	1540720	And he's like a Digimon protagonist.
1540720	1542720	That's, that's a good point.
1542720	1543720	That's a good point.
1543720	1546720	Um, I am going to pass.
1546720	1550720	So, and then you got Blastoise.
1550720	1552720	I'm going to smash Blastoise.
1552720	1555720	Uh, this one's hard.
1555720	1556720	Yeah.
1556720	1558720	He's very handsome though.
1558720	1560720	Like he's a barra handsome.
1560720	1561720	Yeah.
1561720	1568720	And then again, like I mentioned the water pressure and I don't, I think I would like the sensation
1568720	1572720	of those, his like little claws gripping me, you know.
1572720	1575720	Also, I bet he's just really smooth.
1575720	1577720	I like that expression.
1577720	1581720	He's like, you know, like, he knows what he's doing.
1581720	1583720	He knows his way around.
1583720	1584720	Yeah.
1584720	1585720	He's a veteran.
1585720	1586720	Yeah.
1586720	1590720	Uh, and this is like his weird brother.
1590720	1591720	Yeah.
1591720	1593720	No, he's right off.
1593720	1594720	Oh, good.
1594720	1595720	And I'm not going.
1595720	1596720	I'm not going.
1596720	1597720	And that's a tank.
1597720	1603720	Um, I'm good with the gig, the Gigantamax 22.
1603720	1604720	Yeah.
1604720	1605720	That's a no for me.
1605720	1607720	He's only five feet tall.
1607720	1608720	That's fine.
1608720	1609720	That's okay.
1609720	1610720	I don't mind a short king.
1610720	1611720	Yeah.
1611720	1613720	We established that with Charizard.
1613720	1614720	Yeah.
1614720	1619720	I like, you know, they, they, they, they try a little bit harder because they know they're
1619720	1620720	not as tall.
1620720	1624720	It's never really mattered to me how tall you are, but like, I get it can be a soft spot
1624720	1626720	for some dudes, you know.
1626720	1627720	Yeah.
1627720	1630720	Especially if it's not fair and you're wearing heels all the time.
1630720	1631720	Yeah.
1631720	1637120	I still don't know my height without my heels because I'm 168 centimeters with heels and
1637120	1638720	I don't know how tall my heels are.
1638720	1640720	So I have to ask my mom.
1640720	1641720	Yeah.
1641720	1642720	Okay.
1642720	1643720	Hmm.
1643720	1645720	This is a caterpillar.
1645720	1656160	Well, yeah, but he's got one of those mouths that look like those sectiony toys.
1656160	1657720	Is that a mouth?
1657720	1658720	Yeah.
1658720	1659720	Does that open?
1659720	1664720	I mean, I just kind of assumed that it was like a hole in his face, you know.
1664720	1672720	And, you know, I feel like he could crawl up in there and just like do his thing.
1672720	1673720	Yeah.
1673720	1675720	And then he just come right back out.
1675720	1676720	Yeah.
1676720	1677720	You know what?
1677720	1678720	Yeah.
1678720	1679720	I'll do it.
1679720	1681720	I'm, I'm, I'll try new things.
1681720	1682720	Yeah.
1682720	1687720	I mean, bondage fairies walk so we could run.
1687720	1688720	Exactly.
1688720	1689720	All right.
1689720	1690720	I'm going to smash.
1690720	1691720	Metapod.
1691720	1692720	Again.
1692720	1693720	Harden.
1693720	1694720	It's a given.
1694720	1695720	It's a given.
1695720	1696720	It's a given.
1696720	1697720	I'm sorry.
1697720	1698720	I'm smashing.
1698720	1699720	I'm smashing metapod.
1699720	1701720	It's testing your limit.
1701720	1702720	Exactly.
1702720	1708720	And then like, look at all those ridges and edges like, come on, he's ripped for your
1708720	1709720	pleasure.
1709720	1710720	Exactly.
1710720	1713720	That was so good.
1713720	1717720	Oh my God.
1718720	1723720	Um, that's a bug.
1723720	1725720	The other ones were bugs, but this is different.
1725720	1726720	It's a butterfly.
1726720	1729720	This one's a little too delicate.
1729720	1731720	You get those wings wet and it's over for you.
1731720	1732720	Yeah.
1732720	1735720	Like, what if I'm feeling extra, you know, spicy that day?
1735720	1737720	I make a mess.
1737720	1739720	Like what's, what's going to happen to butterfree?
1739720	1741720	What's going to happen?
1741720	1743720	That's what's going to happen.
1743720	1747720	It's going to disintegrate in my shoes.
1747720	1751720	The pH acid.
1751720	1753720	Jesus fuck.
1753720	1757720	That's a horrible image.
1757720	1760720	Uh, I don't care, but it just has bigger wings.
1760720	1765720	That doesn't really make a difference to me.
1765720	1767720	Um, beetle.
